"t","x","y"
0,0.7242,0.9998
1,0.7272,1
2,0.7286,0.9995
3,0.73,0.9991
4,0.7303,0.9984
5,0.7335,0.9978
6,0.7366,0.9957
7,0.7385,0.9948
8,0.7402,0.9941
9,0.743,0.9937
10,0.7471,0.9932
11,0.7495,0.9933
12,0.7516,0.9955
13,0.7523,0.9973
14,0.7551,0.9972
15,0.7525,0.9974
16,0.7529,0.9972
17,0.7516,0.9964
18,0.7534,0.9964
19,0.7497,0.9947
20,0.7488,0.9931
21,0.7493,0.9919
22,0.7495,0.9901
23,0.75,0.99
24,0.7499,0.9897
25,0.7503,0.9893
26,0.7501,0.9888
27,0.7504,0.9885
28,0.7502,0.9879
29,0.7506,0.9866
30,0.7508,0.9834
31,0.7515,0.9803
32,0.7519,0.9775
33,0.7524,0.9732
34,0.7533,0.9698
35,0.7548,0.9644
36,0.755,0.963
37,0.7561,0.9618
38,0.7568,0.9599
39,0.7588,0.9584
40,0.7604,0.957
41,0.7624,0.9553
42,0.7646,0.9537
43,0.7674,0.9524
44,0.7725,0.9509
45,0.7755,0.9493
46,0.779,0.9472
47,0.7864,0.9444
48,0.792,0.9414
49,0.7961,0.9387
50,0.7999,0.9374
51,0.8027,0.9348
52,0.8043,0.9329
53,0.8062,0.9308
54,0.8071,0.9271
55,0.8086,0.9244
56,0.8076,0.9242
57,0.8068,0.9241
58,0.807,0.9233
59,0.807,0.9219
60,0.8048,0.9186
61,0.8026,0.9154
62,0.8015,0.9116
63,0.7995,0.9084
64,0.7992,0.9058
65,0.7979,0.9032
66,0.7983,0.9015
67,0.7982,0.9015
68,0.7986,0.902
69,0.7997,0.9005
70,0.801,0.8996
71,0.8015,0.8987
72,0.8008,0.8996
73,0.8002,0.9014
74,0.7999,0.9018
75,0.8001,0.9009
76,0.8,0.9017
77,0.7998,0.9014
78,0.7995,0.902
79,0.7996,0.902
80,0.7997,0.9018
81,0.7999,0.9012
82,0.7994,0.9024
83,0.7993,0.9025
84,0.7986,0.9039
85,0.7971,0.9052
86,0.7963,0.9055
87,0.7949,0.9039
88,0.7941,0.9033
89,0.7922,0.902
90,0.791,0.9015
91,0.7896,0.9009
92,0.7885,0.9004
93,0.7875,0.9004
94,0.7847,0.899
95,0.7827,0.8978
96,0.7792,0.8964
97,0.7759,0.8952
98,0.7766,0.8954
99,0.777,0.8954
100,0.779,0.8964
101,0.7793,0.8964
102,0.7806,0.8973
103,0.782,0.8972
104,0.7826,0.8971
105,0.783,0.8969
106,0.7838,0.8967
107,0.7853,0.8964
108,0.7856,0.8968
109,0.7865,0.8971
110,0.7866,0.897
111,0.7905,0.8973
112,0.7924,0.8964
113,0.7968,0.8932
114,0.7978,0.8922
115,0.7981,0.8922
116,0.7973,0.8927
117,0.7968,0.8934
118,0.7954,0.8949
119,0.7946,0.8961
120,0.7928,0.899
121,0.7931,0.9005
122,0.7943,0.9029
123,0.7968,0.9064
124,0.7992,0.9088
125,0.8013,0.911
126,0.8062,0.9139
127,0.8097,0.9155
128,0.8112,0.9165
129,0.814,0.9193
130,0.8157,0.9212
131,0.8153,0.9208
132,0.8156,0.9214
133,0.8149,0.9212
134,0.8153,0.9216
135,0.8144,0.9212
136,0.8143,0.9212
137,0.8121,0.9198
138,0.81,0.9191
139,0.8093,0.9201
140,0.8083,0.9218
141,0.806,0.9247
142,0.8031,0.9289
143,0.8015,0.9327
144,0.7987,0.9371
145,0.7958,0.9438
146,0.7923,0.9509
147,0.7912,0.9533
148,0.787,0.9593
149,0.7855,0.9634
150,0.7864,0.9656
151,0.7883,0.9677
152,0.7902,0.9712
153,0.7956,0.9743
154,0.7985,0.9761
155,0.7986,0.9791
156,0.8087,0.978
157,0.8166,0.9771
158,0.8223,0.9775
159,0.8312,0.9766
160,0.8337,0.9785
161,0.8438,0.9726
162,0.8523,0.9692
163,0.8578,0.9684
164,0.8647,0.9667
165,0.8729,0.9625
166,0.8809,0.9571
167,0.8862,0.9544
168,0.8926,0.9492
169,0.8983,0.9461
170,0.9023,0.9406
171,0.9057,0.9375
172,0.9064,0.9325
173,0.9087,0.9289
174,0.9093,0.9251
175,0.9114,0.9229
176,0.9103,0.924
177,0.9137,0.922
178,0.9127,0.9228
179,0.9139,0.9226
180,0.9162,0.9211
181,0.9176,0.9194
182,0.9188,0.9188
183,0.9182,0.9175
184,0.9191,0.9157
