"t","x","y"
0,0.9204,0.0297
1,0.9217,0.0291
2,0.923,0.0287
3,0.9219,0.0252
4,0.923,0.0246
5,0.9227,0.0227
6,0.9232,0.0225
7,0.9234,0.0221
8,0.9242,0.0207
9,0.9252,0.0188
10,0.9255,0.0166
11,0.9258,0.0152
12,0.9261,0.0128
13,0.9265,0.0117
14,0.9267,0.009
15,0.927,0.0077
16,0.9269,0.0048
17,0.927,0.0021
18,0.9274,0.0013
19,0.9278,0.0025
20,0.9284,0.002
21,0.9294,0.0027
22,0.9304,0.0021
23,0.9312,0.0027
24,0.9318,0.0017
25,0.9339,4e-04
26,0.9353,0
27,0.9372,0.0013
28,0.939,0.0035
29,0.9407,0.0047
30,0.9432,0.0073
31,0.9454,0.0087
32,0.9483,0.0119
33,0.95,0.0135
34,0.9514,0.015
35,0.9528,0.0154
36,0.9543,0.0181
37,0.9561,0.0212
38,0.9581,0.023
39,0.9599,0.0258
40,0.9604,0.0271
41,0.9623,0.0293
42,0.9635,0.0327
43,0.9648,0.037
44,0.967,0.04
45,0.9689,0.0433
46,0.9703,0.0473
47,0.9725,0.0496
48,0.9745,0.0529
49,0.9767,0.0548
50,0.9784,0.0567
51,0.9789,0.0561
52,0.98,0.0568
53,0.9793,0.0559
54,0.9799,0.0561
55,0.9804,0.0561
56,0.981,0.0571
57,0.9812,0.0565
58,0.982,0.0562
59,0.9828,0.0569
60,0.9833,0.0572
61,0.9835,0.0564
62,0.9844,0.0572
63,0.9851,0.0578
64,0.9867,0.0598
65,0.9881,0.0617
66,0.9894,0.0636
67,0.9905,0.0647
68,0.991,0.0645
69,0.9916,0.0645
70,0.9923,0.0637
71,0.9926,0.0637
72,0.9934,0.0632
73,0.9939,0.0614
74,0.9976,0.0595
75,0.9947,0.0599
76,0.9982,0.0567
77,0.9964,0.0575
78,1,0.0532
79,0.9981,0.0556
80,0.9986,0.0553
81,0.9976,0.0563
82,0.9971,0.0574
83,0.9973,0.0593
84,0.9979,0.0595
85,0.9983,0.0592
86,0.9989,0.06
87,0.9994,0.0599
88,0.9993,0.0598
89,0.999,0.0606
90,0.9986,0.0609
91,0.9988,0.061
92,0.9983,0.0613
93,0.9984,0.0623
94,0.9987,0.0628
95,0.9986,0.0623
96,0.9987,0.0625
97,0.9985,0.062
98,0.9987,0.0621
99,0.9979,0.0623
100,0.9969,0.0617
101,0.9964,0.0619
102,0.9961,0.0613
103,0.9961,0.0609
104,0.9959,0.0608
105,0.9958,0.0607
106,0.9957,0.0607
107,0.9951,0.062
108,0.9934,0.0621
109,0.9928,0.0636
110,0.9917,0.0702
111,0.9904,0.0659
112,0.9883,0.0676
113,0.9866,0.0688
114,0.988,0.0647
115,0.9873,0.0654
116,0.9866,0.0658
117,0.9714,0.0841
118,0.9663,0.0918
119,0.9623,0.098
120,0.9603,0.1005
121,0.9566,0.106
122,0.9523,0.1137
123,0.9494,0.12
124,0.946,0.1256
125,0.9426,0.1317
126,0.9401,0.1369
127,0.9387,0.1443
128,0.9375,0.151
129,0.9374,0.1603
130,0.9372,0.1655
131,0.9384,0.1733
132,0.9386,0.1788
133,0.9423,0.1906
134,0.9464,0.1933
135,0.9448,0.1917
136,0.9473,0.1944
137,0.9481,0.1984
138,0.95,0.1991
139,0.9498,0.2033
140,0.9514,0.2015
141,0.952,0.2052
142,0.9536,0.2079
143,0.9542,0.2103
144,0.9551,0.2135
145,0.9572,0.2148
146,0.9572,0.2155
147,0.956,0.2129
148,0.9554,0.2124
149,0.9548,0.2114
150,0.9548,0.2136
151,0.9523,0.2124
152,0.9514,0.2121
153,0.9485,0.2142
154,0.9443,0.218
155,0.9414,0.2207
156,0.9361,0.2251
157,0.9331,0.2288
158,0.9277,0.2333
159,0.9244,0.2367
160,0.9198,0.2425
161,0.9177,0.2453
162,0.9128,0.2467
163,0.9086,0.2498
164,0.9046,0.2518
165,0.899,0.2553
166,0.8939,0.2594
167,0.8895,0.2651
168,0.8867,0.27
169,0.8835,0.2759
170,0.8819,0.2838
171,0.8817,0.2928
172,0.8825,0.2986
173,0.8818,0.3035
174,0.8817,0.3087
175,0.8828,0.3124
