"t","x","y"
0,0.1725,0.5317
1,0.1734,0.5263
2,0.1741,0.5219
3,0.1742,0.5177
4,0.1754,0.5131
5,0.1768,0.5074
6,0.1776,0.5027
7,0.1781,0.4997
8,0.1791,0.4957
9,0.178,0.4975
10,0.1771,0.498
11,0.1766,0.4966
12,0.1759,0.4951
13,0.1734,0.4949
14,0.1724,0.495
15,0.1721,0.4942
16,0.1718,0.4928
17,0.1721,0.4913
18,0.1733,0.4883
19,0.1746,0.4856
20,0.1776,0.4818
21,0.18,0.4792
22,0.1837,0.477
23,0.1887,0.4732
24,0.1899,0.4709
25,0.1954,0.4676
26,0.1981,0.4639
27,0.2023,0.4612
28,0.2053,0.4584
29,0.2088,0.4545
30,0.2125,0.4509
31,0.2155,0.4466
32,0.2177,0.4411
33,0.2199,0.437
34,0.2216,0.4329
35,0.2238,0.4296
36,0.226,0.4262
37,0.2286,0.4229
38,0.2313,0.4191
39,0.2337,0.4164
40,0.2356,0.4139
41,0.2385,0.4121
42,0.2415,0.41
43,0.2453,0.4098
44,0.2478,0.4069
45,0.2494,0.4098
46,0.2515,0.4088
47,0.2525,0.4094
48,0.2542,0.4082
49,0.2549,0.4069
50,0.255,0.4059
51,0.2569,0.4041
52,0.2546,0.4048
53,0.255,0.4033
54,0.2545,0.4002
55,0.2541,0.3986
56,0.2545,0.3976
57,0.2543,0.3973
58,0.2549,0.3953
59,0.2559,0.3938
60,0.2545,0.3924
61,0.2546,0.3915
62,0.255,0.3901
63,0.2549,0.3888
64,0.2551,0.3872
65,0.2547,0.3827
66,0.2543,0.3802
67,0.2534,0.3776
68,0.2537,0.3757
69,0.2475,0.3683
70,0.2469,0.3663
71,0.2474,0.3678
72,0.2485,0.3685
73,0.2496,0.3671
74,0.2524,0.3669
75,0.2527,0.3653
76,0.2577,0.3689
77,0.2606,0.3717
78,0.2622,0.3729
79,0.2632,0.3746
80,0.2652,0.3803
81,0.2675,0.3884
82,0.2689,0.3923
83,0.2703,0.3994
84,0.2716,0.4029
85,0.2734,0.4095
86,0.2747,0.414
87,0.2767,0.4198
88,0.2783,0.4217
89,0.2808,0.4192
90,0.283,0.4168
91,0.2855,0.4141
92,0.2891,0.4058
93,0.2914,0.4011
94,0.2949,0.3944
95,0.2989,0.3905
96,0.3026,0.3887
97,0.3043,0.3877
98,0.3051,0.3849
99,0.3073,0.3812
100,0.3096,0.3749
101,0.3118,0.3711
102,0.313,0.3663
103,0.3146,0.3625
104,0.3156,0.3566
105,0.3175,0.3517
106,0.3199,0.3484
107,0.3232,0.3472
108,0.3266,0.3458
109,0.3312,0.3449
110,0.3335,0.3424
111,0.3364,0.3469
112,0.3378,0.3465
113,0.3391,0.3462
114,0.34,0.3483
115,0.3419,0.3501
116,0.3439,0.3501
117,0.3454,0.3494
118,0.3475,0.3471
119,0.3507,0.3431
120,0.3533,0.34
121,0.3551,0.336
122,0.3569,0.3318
123,0.3574,0.3296
124,0.3555,0.3278
125,0.3549,0.3267
126,0.3522,0.3284
127,0.3509,0.3288
128,0.3454,0.3311
129,0.3428,0.3323
130,0.3379,0.3356
131,0.3331,0.339
132,0.3308,0.341
133,0.327,0.3434
134,0.3255,0.3434
135,0.3227,0.344
136,0.3203,0.3444
137,0.3171,0.3429
138,0.3149,0.3414
139,0.3121,0.3364
140,0.3101,0.3312
141,0.3091,0.328
142,0.3087,0.323
143,0.3082,0.3229
144,0.3071,0.3228
145,0.3052,0.3206
146,0.3023,0.3185
147,0.3006,0.3185
148,0.2989,0.3172
149,0.298,0.3171
150,0.2976,0.3183
151,0.2969,0.3178
152,0.2966,0.3178
153,0.2954,0.3173
154,0.2938,0.3157
155,0.2913,0.3129
156,0.2899,0.3117
157,0.2893,0.3118
158,0.2891,0.3118
159,0.2887,0.3133
160,0.287,0.3148
161,0.2834,0.3173
162,0.2808,0.318
163,0.2785,0.3197
164,0.2773,0.3193
165,0.2771,0.3174
166,0.2751,0.316
167,0.2731,0.3153
168,0.2704,0.316
169,0.2681,0.3154
170,0.2656,0.3132
171,0.2648,0.3123
172,0.2655,0.3103
173,0.2652,0.3091
174,0.2661,0.3073
175,0.2663,0.3063
176,0.2674,0.3048
177,0.2678,0.3035
178,0.2704,0.2999
179,0.2718,0.2967
180,0.2714,0.2954
181,0.2709,0.2964
182,0.27,0.2954
183,0.2689,0.2934
184,0.2673,0.2895
185,0.2656,0.2866
186,0.2646,0.2856
187,0.2639,0.2862
188,0.2624,0.2856
189,0.2579,0.2852
190,0.2551,0.2839
191,0.2519,0.2814
192,0.2501,0.2788
193,0.2482,0.2745
194,0.2468,0.2728
195,0.2481,0.2679
196,0.2508,0.2642
197,0.2518,0.2597
198,0.256,0.2527
199,0.26,0.2491
200,0.2625,0.2455
201,0.267,0.2429
202,0.2698,0.2413
203,0.2752,0.2409
204,0.2788,0.2401
205,0.2843,0.2415
206,0.2871,0.2416
207,0.2912,0.2471
208,0.2919,0.2498
209,0.2949,0.2585
210,0.2971,0.2672
211,0.2986,0.2716
212,0.2987,0.2806
213,0.2994,0.2866
214,0.2993,0.2968
215,0.3,0.3027
216,0.2993,0.3087
217,0.2994,0.314
218,0.2989,0.3195
219,0.2959,0.3243
220,0.2915,0.3278
221,0.2861,0.329
222,0.2833,0.3312
223,0.2803,0.3328
224,0.2774,0.3309
225,0.2698,0.3288
226,0.2685,0.3311
227,0.2622,0.3293
228,0.2593,0.3309
229,0.2553,0.331
230,0.2523,0.3332
231,0.2503,0.3348
232,0.2485,0.3362
233,0.2487,0.3358
234,0.2481,0.3348
235,0.2475,0.335
236,0.2478,0.3354
237,0.2463,0.3358
238,0.2478,0.3351
239,0.2441,0.3352
240,0.2427,0.3351
241,0.2412,0.3352
242,0.242,0.3353
243,0.2407,0.3369
244,0.2396,0.3376
245,0.2377,0.3398
246,0.2362,0.3417
247,0.2337,0.3454
248,0.232,0.3472
249,0.2314,0.3462
250,0.23,0.3471
251,0.2304,0.3483
252,0.2295,0.3498
253,0.2288,0.3513
254,0.2293,0.3551
255,0.228,0.3579
256,0.2257,0.3635
257,0.2233,0.3675
258,0.2218,0.37
259,0.219,0.3698
260,0.2155,0.3689
261,0.2121,0.368
262,0.2095,0.3685
263,0.2077,0.3698
264,0.2027,0.365
265,0.2001,0.3596
266,0.1991,0.3574
267,0.2008,0.3544
268,0.1992,0.3542
269,0.2051,0.3449
270,0.2065,0.3399
271,0.209,0.3311
272,0.2103,0.322
273,0.2104,0.3163
274,0.2104,0.3071
275,0.2105,0.3007
276,0.2111,0.2932
277,0.2108,0.2892
278,0.2112,0.2855
279,0.2106,0.2809
280,0.21,0.2755
281,0.2088,0.2698
282,0.2073,0.2626
283,0.2069,0.2583
284,0.2043,0.2501
285,0.2009,0.2465
286,0.1984,0.2424
287,0.1937,0.2395
288,0.191,0.2362
289,0.1876,0.2342
290,0.1858,0.2313
291,0.1839,0.228
292,0.1824,0.224
293,0.1824,0.219
294,0.1825,0.2149
295,0.1851,0.2094
296,0.1866,0.2036
297,0.1909,0.1977
298,0.1929,0.1921
299,0.197,0.1882
300,0.1972,0.1836
301,0.204,0.179
302,0.2075,0.1738
303,0.209,0.1686
304,0.2091,0.1639
305,0.2092,0.1594
306,0.2074,0.1533
307,0.2068,0.1481
308,0.2048,0.1422
309,0.2029,0.1357
310,0.2023,0.131
311,0.2013,0.1261
312,0.2006,0.1219
313,0.1987,0.119
314,0.1972,0.1144
315,0.1943,0.114
316,0.1924,0.1112
317,0.1888,0.1118
318,0.1867,0.1102
319,0.1824,0.1122
320,0.1778,0.1139
321,0.1751,0.1146
322,0.1725,0.117
323,0.1697,0.1174
324,0.1664,0.1195
325,0.1645,0.1181
326,0.162,0.1234
327,0.1593,0.1251
328,0.1606,0.1248
329,0.1574,0.1282
330,0.1558,0.1325
331,0.1543,0.1366
332,0.1524,0.1385
333,0.1505,0.1409
334,0.1491,0.1426
335,0.1469,0.1434
336,0.1448,0.1439
337,0.1412,0.1441
338,0.1376,0.1445
339,0.1327,0.1424
340,0.1292,0.1412
341,0.1256,0.1395
342,0.1235,0.139
343,0.1229,0.137
344,0.1227,0.1345
345,0.1207,0.1324
346,0.1192,0.1289
347,0.1171,0.1282
348,0.1171,0.1253
349,0.1161,0.1234
350,0.1168,0.1208
351,0.1166,0.1193
352,0.1177,0.1155
353,0.1176,0.1113
354,0.1188,0.1038
355,0.1197,0.0993
356,0.1196,0.0976
357,0.1192,0.0967
358,0.1191,0.0968
359,0.1186,0.0967
360,0.1174,0.0968
361,0.1146,0.0945
362,0.1121,0.0926
363,0.1087,0.0911
364,0.1068,0.0899
365,0.1059,0.0894
366,0.1046,0.0878
367,0.1042,0.0865
368,0.105,0.0871
369,0.1018,0.0833
370,0.1005,0.08
371,0.0999,0.0792
372,0.099,0.076
373,0.0984,0.0745
374,0.0974,0.0732
375,0.0962,0.0712
376,0.0942,0.069
377,0.0928,0.0667
378,0.0914,0.0643
379,0.0895,0.0618
380,0.0873,0.0565
381,0.086,0.0531
382,0.0854,0.0484
383,0.0859,0.0429
384,0.0862,0.0384
385,0.0878,0.0334
386,0.0881,0.0292
387,0.0902,0.0254
388,0.0912,0.0217
389,0.093,0.0169
390,0.0937,0.0133
391,0.0944,0.012
392,0.0953,0.0081
393,0.095,0.0115
394,0.0957,0.0081
395,0.0952,0.0109
396,0.0953,0.0097
397,0.0954,0.0095
398,0.0965,0.0064
399,0.0968,0.0066
400,0.0975,0.005
401,0.0991,0.0046
402,0.1031,0.0017
403,0.1047,9e-04
404,0.1069,5e-04
405,0.1084,0
406,0.1116,5e-04
407,0.1118,4e-04
408,0.1147,0.001
409,0.1184,0.001
410,0.1198,0.003
411,0.1231,0.0056
412,0.1248,0.0064
413,0.1261,0.007
414,0.1277,0.0092
415,0.1297,0.0121
416,0.1313,0.0122
417,0.1361,0.0176
418,0.1369,0.0183
419,0.1388,0.0197
420,0.1412,0.0208
421,0.1448,0.0219
422,0.1477,0.023
423,0.1507,0.0229
424,0.1532,0.0228
425,0.1564,0.0226
426,0.1575,0.0232
427,0.1589,0.024
428,0.1603,0.0255
429,0.1614,0.0288
430,0.1631,0.034
431,0.1649,0.0371
432,0.1659,0.0406
433,0.1664,0.0417
434,0.1658,0.0431
435,0.1665,0.0449
436,0.1671,0.0471
437,0.1681,0.0509
438,0.1685,0.053
439,0.1691,0.0557
440,0.1683,0.0597
441,0.1671,0.0664
442,0.1667,0.071
443,0.1652,0.0782
444,0.1647,0.0831
445,0.1632,0.0887
446,0.1618,0.0939
447,0.1615,0.0982
448,0.1615,0.0994
449,0.1623,0.0999
450,0.163,0.1011
451,0.1638,0.1033
452,0.1646,0.1049
