"t","x","y"
0,0.7374,0.592
1,0.7172,0.569
2,0.7475,0.5575
3,0.7374,0.569
4,0.6768,0.6092
5,0.7172,0.5862
6,0.7172,0.5977
7,0.7677,0.5402
8,0.7273,0.569
9,0.7374,0.5632
10,0.7576,0.5805
11,0.7879,0.5862
12,0.7273,0.5805
13,0.7172,0.6034
14,0.7172,0.4885
15,0.7677,0.5575
16,0.7172,0.5805
17,0.7576,0.5862
18,0.7374,0.5977
19,0.7071,0.5632
20,0.7172,0.5862
21,0.7475,0.5517
22,0.7374,0.569
23,0.7071,0.569
24,0.7576,0.5575
25,0.7273,0.5747
26,0.7475,0.5805
27,0.7172,0.5632
28,0.7677,0.5517
29,0.7273,0.5345
30,0.7071,0.6149
31,0.7374,0.546
32,0.7677,0.5575
33,0.7172,0.5747
34,0.7374,0.5805
35,0.7172,0.6092
36,0.7374,0.5977
37,0.7374,0.569
38,0.697,0.5747
39,0.7475,0.5632
40,0.7475,0.5345
41,0.7374,0.5747
42,0.7071,0.5402
43,0.7374,0.5862
44,0.7576,0.5632
45,0.7172,0.5977
46,0.7172,0.546
47,0.697,0.569
48,0.7374,0.5977
49,0.7273,0.592
50,0.7273,0.5517
51,0.7475,0.569
52,0.7172,0.569
53,0.7576,0.5632
54,0.7576,0.592
55,0.7475,0.5747
56,0.7576,0.5862
57,0.7172,0.592
58,0.7576,0.5862
59,0.7172,0.5575
60,0.7273,0.5632
61,0.7374,0.569
62,0.7071,0.592
63,0.7576,0.5517
64,0.7576,0.5632
65,0.7071,0.5977
66,0.7172,0.5747
67,0.7374,0.5747
68,0.6869,0.5517
69,0.7172,0.592
70,0.7677,0.5517
71,0.697,0.5
72,0.7273,0.569
73,0.7374,0.569
74,0.697,0.5862
75,0.6667,0.5402
76,0.7576,0.569
77,0.7172,0.5805
78,0.7172,0.5862
79,0.7071,0.569
80,0.7576,0.5517
81,0.7879,0.5287
82,0.7273,0.5805
83,0.7475,0.5057
84,0.7273,0.5345
85,0.7576,0.546
86,0.7071,0.5287
87,0.7677,0.5632
88,0.7273,0.569
89,0.6667,0.5862
90,0.7374,0.5805
91,0.7273,0.5977
92,0.7273,0.592
93,0.7172,0.5747
94,0.7374,0.6034
95,0.6768,0.569
96,0.7071,0.6092
97,0.7071,0.5632
98,0.7576,0.6092
99,0.697,0.592
100,0.7071,0.6092
101,0.7374,0.5977
102,0.7273,0.5747
103,0.7172,0.5862
104,0.7273,0.592
105,0.7576,0.5632
106,0.7475,0.5747
107,0.7677,0.5805
108,0.7677,0.546
109,0.7374,0.592
110,0.7374,0.5862
111,0.7374,0.5747
112,0.7475,0.5287
113,0.7172,0.6034
114,0.7273,0.5977
115,0.7172,0.5575
116,0.7475,0.6092
117,0.7677,0.5057
118,0.7172,0.5805
119,0.7374,0.569
120,0.7273,0.5632
121,0.7071,0.592
122,0.7778,0.5517
123,0.7475,0.5575
124,0.6566,0.5747
125,0.7374,0.592
126,0.7374,0.5977
127,0.7172,0.5862
128,0.7273,0.5862
129,0.7475,0.5402
130,0.7273,0.592
131,0.7172,0.5402
132,0.7172,0.5632
133,0.7273,0.592
134,0.7071,0.5805
135,0.7172,0.546
136,0.7374,0.569
137,0.7374,0.5977
138,0.7172,0.5517
139,0.7071,0.6092
140,0.7172,0.5747
141,0.7172,0.6034
142,0.7576,0.5345
143,0.7475,0.5805
144,0.7273,0.569
145,0.7374,0.5632
146,0.7071,0.523
147,0.7374,0.6149
148,0.7172,0.5115
149,0.7576,0.5862
150,0.7374,0.5517
151,0.7677,0.5517
152,0.7172,0.5977
153,0.7273,0.5517
154,0.6465,0.5862
155,0.7374,0.6149
156,0.697,0.5287
157,0.697,0.5862
158,0.7172,0.5747
159,0.7071,0.5977
160,0.6768,0.5977
161,0.7475,0.6034
162,0.7374,0.546
163,0.7071,0.5805
164,0.7071,0.569
165,0.7576,0.592
166,0.7273,0.5747
167,0.7778,0.5345
168,0.7374,0.5575
169,0.7172,0.6092
170,0.7273,0.5115
171,0.7576,0.592
172,0.7172,0.5575
173,0.7273,0.592
174,0.7273,0.6149
175,0.7475,0.5632
176,0.7576,0.5402
177,0.697,0.5057
178,0.7374,0.5805
179,0.7374,0.569
180,0.7475,0.569
181,0.7576,0.5172
182,0.7172,0.6494
183,0.7374,0.6092
184,0.7071,0.6092
185,0.7475,0.5287
186,0.7273,0.6264
187,0.7576,0.5977
188,0.7677,0.5575
189,0.7374,0.5977
190,0.7172,0.5402
191,0.7172,0.5805
192,0.7475,0.6552
193,0.7374,0.4943
194,0.7273,0.6494
195,0.7172,0.5747
