"t","x","y"
0,0.2222,0.4545
1,0.3333,0.4545
2,0.2222,0.4545
3,0.2222,0.4545
4,0.2222,0.4545
5,0.2222,0.4545
6,0.2222,0.4545
7,0.1111,0.8182
8,0.2222,0.4545
9,0.2222,0.4545
10,0.1111,0.8182
11,0.2222,0.5455
12,0.2222,0.7273
13,0.1111,0.8182
14,0.2222,0.4545
15,0.2222,0.3636
16,0.2222,0.7273
17,0.2222,0.4545
18,0.1111,0.6364
19,0.2222,0.4545
20,0.2222,0.5455
21,0.2222,0.1818
22,0.1111,0.6364
23,0,0.7273
24,0.1111,0.6364
25,0.3333,0.6364
26,0.1111,0.8182
27,0.1111,0.8182
28,0.2222,0.4545
29,0.3333,0.4545
30,0.2222,0.4545
31,0.5556,0.0909
32,0.1111,0.5455
33,0.1111,0.7273
34,0.2222,0.4545
35,0.2222,0.2727
36,0.1111,0.6364
37,0.2222,0.4545
38,0.2222,0.4545
39,0.2222,0.5455
40,0.2222,0.4545
41,0.1111,0.6364
42,0.1111,0.6364
43,0.2222,0.4545
44,0.2222,0.4545
45,0.2222,0.4545
46,0.2222,0.4545
47,0.2222,0.5455
48,0.2222,0.4545
49,0.2222,0.5455
50,0.6667,0.2727
51,0.2222,0.4545
52,0.2222,0.4545
53,0.2222,0.4545
54,0.1111,0.5455
55,0.1111,0.3636
56,0.1111,0.7273
57,0.2222,0.4545
58,0.1111,0.6364
59,0.2222,0.3636
60,0.2222,0.4545
61,0.1111,0.6364
62,0.1111,0.6364
63,0.1111,0.8182
64,0.2222,0.5455
65,0.2222,0.4545
66,0.2222,0.4545
67,0.2222,0.5455
68,0.1111,0.5455
69,0.2222,0.4545
70,0.2222,0.8182
71,0.2222,0.2727
72,0,0.8182
73,0.3333,0.2727
74,0.2222,0.4545
75,0.4444,0.1818
76,0.1111,0.7273
77,0.2222,0.6364
78,0.2222,0.4545
79,0.1111,0.6364
80,0.2222,0.4545
81,0.2222,0.4545
82,0.2222,0.4545
83,0.1111,0.5455
84,0.2222,0.2727
85,0.2222,0.4545
86,0.2222,0.4545
87,0.2222,0.4545
88,0.2222,0.5455
89,0.1111,0.4545
90,0.1111,0.6364
91,0.2222,0.4545
92,0.2222,0.4545
93,0.2222,0.4545
94,0.2222,0.4545
95,0.2222,0.3636
96,0.1111,0.6364
97,0.2222,0.4545
98,0.2222,0.4545
99,0.2222,0.5455
100,0.2222,0.2727
101,0.1111,0.5455
102,0.1111,0.6364
103,0.2222,0.4545
104,0.1111,0.6364
105,0.3333,0.4545
106,0.1111,0.6364
107,0.2222,0.4545
108,0.2222,0.3636
109,0.2222,0.4545
110,0.1111,0.5455
111,0.2222,0.5455
112,0.2222,0.4545
113,0.2222,0.4545
114,0.1111,0.7273
115,0.1111,0.8182
116,0.1111,0.5455
117,0.2222,0.4545
118,0.1111,0.4545
119,0.2222,0.4545
120,0.2222,0.4545
121,0.1111,0.6364
122,0.1111,0.6364
123,0.2222,0.4545
124,0.1111,0.6364
125,0.2222,0.4545
126,0.2222,0.4545
127,0.1111,0.6364
128,0.2222,0.5455
129,0.1111,0.6364
130,0.1111,0.4545
131,0.2222,0.4545
132,0.1111,0.5455
133,0.1111,0.6364
134,0.1111,0.5455
135,0.1111,0.8182
136,0.2222,0.4545
137,0.2222,0.2727
138,0.2222,0.1818
139,0.1111,0.6364
140,0.1111,0.6364
141,0.2222,0.0909
142,0.2222,0.4545
143,0.2222,0.4545
144,0.2222,0.7273
145,0.1111,0.6364
146,0.2222,0.4545
147,0.1111,0.5455
148,0.1111,0.6364
149,0.2222,0.4545
150,0.2222,0.3636
151,0.2222,0.4545
152,0.1111,0.6364
153,0.2222,0.4545
154,0.2222,0.5455
155,0.1111,0.6364
156,0.2222,0.6364
157,0.1111,0.5455
158,0.2222,0.4545
159,0.1111,0.5455
160,0.2222,0.5455
161,0.2222,0.6364
162,0.2222,0.4545
163,0.1111,0.8182
164,0.2222,0.4545
165,0.2222,0.4545
166,0.2222,0.4545
167,0.2222,0.3636
168,0.2222,0.4545
169,0.2222,0.2727
170,0.3333,0.2727
171,0.2222,0.4545
172,0.2222,0.4545
173,0.2222,0.5455
174,0.1111,0.5455
175,0.1111,0.6364
176,0.2222,0.3636
177,0.1111,0.5455
178,0.2222,0.4545
179,0.2222,0.4545
180,0.3333,0.5455
181,0.1111,0.8182
182,0.2222,0.4545
183,0.3333,0.5455
184,0.1111,0.7273
185,0.2222,0.4545
186,0.1111,0.6364
187,0.2222,0.3636
188,0.2222,0.3636
189,0.3333,0.6364
190,0.2222,0.4545
191,0.1111,0.7273
192,0.2222,0.4545
193,0.2222,0.4545
194,0.2222,0.4545
195,0.2222,0.6364
196,0.2222,0.4545
197,0.2222,0.5455
198,0.1111,0.6364
199,0.2222,0.4545
200,0.1111,0.4545
201,0.1111,0.1818
202,0.2222,0.4545
203,0.2222,0.4545
204,0.2222,0.4545
205,0.2222,0.4545
206,0.1111,0.5455
207,0.2222,0.4545
208,0.1111,0.5455
209,0.2222,0.5455
210,0.2222,0.5455
211,0.2222,0.5455
212,0.2222,0.4545
213,0.1111,0.6364
214,0.1111,0.6364
215,0.2222,0.4545
216,0.2222,0.4545
217,0.1111,0.6364
218,0.2222,0.4545
219,0.2222,0.4545
220,0.2222,0.4545
221,0.2222,0.6364
222,0.2222,0.4545
223,0.2222,0.4545
224,0.2222,0.4545
225,0.2222,0.4545
226,0.2222,0.4545
227,0.2222,0.4545
228,0.2222,0.4545
229,0.2222,0.1818
230,0.2222,0.4545
231,0.2222,0.5455
232,0.1111,0.8182
233,0.2222,0.3636
234,0.1111,0.6364
235,0.2222,0.5455
236,0.1111,0.6364
237,0.2222,0.4545
238,0.2222,0.4545
239,0.2222,0.3636
240,0.1111,0.6364
241,0.3333,0.3636
242,0.2222,0.2727
243,0.2222,0.4545
244,0.1111,0.6364
245,0.2222,0.4545
246,0.2222,0.4545
247,0.1111,0.6364
248,0.1111,0.7273
249,0.1111,0.5455
250,0.2222,0.4545
251,0.4444,0.5455
252,0.1111,0.6364
253,0.1111,0.7273
254,0.1111,0.6364
255,0.2222,0.4545
256,0.2222,0.3636
257,0.2222,0.5455
258,0.3333,0.4545
259,0.1111,0.6364
260,0.1111,0.6364
261,0.3333,0.3636
262,0.1111,0.6364
263,0.2222,0.5455
264,0.1111,0.4545
265,0.1111,0.8182
