"t","x","y"
0,0.2661,0.1045
1,0.2609,0.1004
2,0.2549,0.0984
3,0.2486,0.0986
4,0.2428,0.0966
5,0.2378,0.0927
6,0.2319,0.0907
7,0.2257,0.0909
8,0.2194,0.0912
9,0.2132,0.0914
10,0.2073,0.0939
11,0.2024,0.0984
12,0.1974,0.1029
13,0.1939,0.1089
14,0.1922,0.1159
15,0.1924,0.1232
16,0.1945,0.1301
17,0.1983,0.1358
18,0.2035,0.1399
19,0.2073,0.1457
20,0.2125,0.1498
21,0.2185,0.1518
22,0.2248,0.1516
23,0.231,0.1514
24,0.2369,0.1489
25,0.2428,0.1464
26,0.2489,0.1462
27,0.2547,0.1437
28,0.2605,0.1413
29,0.2655,0.1368
30,0.269,0.1307
31,0.2707,0.1237
32,0.2705,0.1164
33,0.2684,0.1096
34,0.2646,0.1038
35,0.2594,0.0997
36,0.2534,0.0977
37,0.2471,0.0979
38,0.2411,0.0959
39,0.2361,0.0919
40,0.2323,0.0862
41,0.2302,0.0795
42,0.23,0.0725
43,0.2317,0.0657
44,0.2315,0.0586
45,0.2294,0.0517
46,0.2256,0.046
47,0.2204,0.0419
48,0.2166,0.0362
49,0.2115,0.0321
50,0.2064,0.0281
51,0.2005,0.0261
52,0.1944,0.0263
53,0.1887,0.0287
54,0.184,0.033
55,0.1806,0.0388
56,0.1789,0.0457
57,0.1773,0.0524
58,0.1739,0.0582
59,0.1693,0.0624
60,0.1659,0.0682
61,0.1642,0.0751
62,0.1608,0.0809
63,0.1561,0.0852
64,0.1513,0.0895
65,0.1467,0.0937
66,0.1413,0.096
67,0.1357,0.0962
68,0.1304,0.0944
69,0.1258,0.0908
70,0.1225,0.0859
71,0.1193,0.081
72,0.1175,0.0752
73,0.1174,0.0693
74,0.1188,0.0635
75,0.1217,0.0586
76,0.1257,0.0549
77,0.1304,0.0529
78,0.135,0.051
79,0.1399,0.0508
80,0.1446,0.0524
81,0.1486,0.0556
82,0.1515,0.06
83,0.1531,0.065
84,0.1532,0.0703
85,0.1534,0.0757
86,0.1521,0.0807
87,0.1496,0.0851
88,0.146,0.0883
89,0.1419,0.09
90,0.1385,0.0932
91,0.1359,0.0975
92,0.1347,0.1027
93,0.1348,0.1081
94,0.1364,0.1132
95,0.1392,0.1175
96,0.143,0.1205
97,0.1475,0.122
98,0.1522,0.1218
99,0.1567,0.1199
100,0.1606,0.1164
101,0.1633,0.1117
102,0.1646,0.1063
103,0.1645,0.1006
104,0.1628,0.0951
105,0.1596,0.0903
106,0.1554,0.087
107,0.1506,0.0854
108,0.1456,0.0856
109,0.1408,0.0876
110,0.1367,0.0913
111,0.1338,0.0963
112,0.1323,0.1022
113,0.1325,0.1085
114,0.1344,0.1145
115,0.1378,0.1197
116,0.1425,0.1234
117,0.1479,0.1252
118,0.1536,0.125
