t,y,x
0.0,0.628054629336475,0.04616220130264992
0.2109999656677246,0.633627186771264,0.04405020516787772
0.4139997959136963,0.6390627141099685,0.0425416364960256
0.6160001754760742,0.6441785045444703,0.04193820903310552
0.8189997673034668,0.6490659114788286,0.042481293749006
1.0,0.6534965514110809,0.04374849142914172
1.2030000686645508,0.658749371948943,0.04537774559503305
1.4049999713897705,0.6643219293837319,0.04646391504138592
1.5889997482299805,0.6702599004238436,0.046886314266885165
1.7899999618530273,0.6764262549677369,0.04664494327880675
1.9930000305175781,0.6830036998126161,0.0462225440533075
2.194999933242798,0.6897181747626746,0.046101858555630315
2.3949999809265137,0.6962499429046147,0.046584600531787146
2.5959999561309814,0.7025990042475314,0.047972483709600056
2.807999849319458,0.7087196820903046,0.05008447984801023
3.008999824523926,0.7147490065326565,0.05249818971788045
3.193999767303467,0.7203215639710834,0.05448950036225142
3.3949999809265137,0.7268533321148425,0.05617909727516235
3.5970001220703125,0.7335221303619619,0.05744629495529807
3.796999931335449,0.7403279587088036,0.058894520876492606
4.008999824523926,0.746951080252984,0.06076514603046235
4.210999965667725,0.7530717580957571,0.06354091237881221
4.414999961853027,0.7585986388348829,0.06692010621191002
4.616999864578247,0.7638971360702271,0.0707216992523172
4.815999984741211,0.7692413100085105,0.07416123582152068
5.01800012588501,0.7745854839449748,0.07705768766754773
5.189000129699707,0.7795642442779354,0.07886797007085988
5.392000198364258,0.785456538620565,0.08019551049801521
5.593999862670898,0.7916685698619403,0.08116099444669089
5.795000076293945,0.7981546613063983,0.08236784938344499
5.996999979019165,0.8046864294556144,0.08417813179767109
6.198999881744385,0.8108984606951708,0.08671252715430455
6.408999919891357,0.8165166948347178,0.09015206372350804
6.611999750137329,0.8212670716675348,0.09413468501224997
6.813999891281128,0.8251039144925016,0.09841902003245195
7.013999938964844,0.8282556068152189,0.10228095583079266
7.218000173568726,0.8310418855326134,0.10553946415529936
7.418999910354614,0.8335997807535023,0.10777214578774874
7.619999885559082,0.8364774128713179,0.10916002896919963
7.803999900817871,0.8397661352955765,0.10988414192615892
8.00600004196167,0.8441510985248897,0.1107289403807954
8.208999872207642,0.8494495957620529,0.11181510982351028
8.411999940872192,0.8552048599995032,0.113384021242382
8.61300015449524,0.8610971543421329,0.11549601738079218
8.816999912261963,0.8667153884816798,0.11851315472085844
9.019999742507935,0.8716027954142191,0.12201303403344355
9.202000141143799,0.8752569314401626,0.12533188510860782
9.405999898910522,0.8784999771614821,0.1287110789307917
9.605999946594238,0.881057872382371,0.13136615978874033
9.803999900817871,0.8833417073947203,0.1331764421920525
10.006999969482422,0.8858996026119712,0.13414192614072817
10.210999965667725,0.8892340017355309,0.1348056963615818
10.411999940872192,0.8933905814628815,0.1354694665678835
10.61300015449524,0.8983236650983599,0.13667632151191356
10.818000078201294,0.903530808933283,0.13866763215264655
11.00600004196167,0.9085095692698815,0.1414433985046344
11.208999872207642,0.9125291188975098,0.14458122133873985
11.41100001335144,0.9161375782223331,0.14826212889602175
11.611999750137329,0.9187411501388851,0.15176200821224484
11.813000202178955,0.9204768647505261,0.1547188028016535
12.016000032424927,0.9219841958620236,0.15719285541854333
12.226999998092651,0.9238112638740859,0.15948587979801232
12.429999828338623,0.9261407755911932,0.16208061790894135
12.63099980354309,0.928652994109143,0.16539946898410562
12.835999727249146,0.9309825058244314,0.16944243301986717
13.018999814987183,0.9326268670356512,0.1737267680473451
13.222999811172485,0.9335860777409835,0.17909727251026197
13.424999952316284,0.9337687845436449,0.18489017620231607
13.605000019073486,0.9334490476412611,0.1910451363764878
13.810999870300293,0.9330379573384562,0.19750181028211955
14.013000011444092,0.9326725437367713,0.2040188269384089
14.213000059127808,0.9320330699338228,0.21065652908873744
14.414999961853027,0.9309825058244314,0.21735457397880964
14.598000049591064,0.929520851414054,0.22332850590828457
14.801000118255615,0.9277394601012929,0.2299662080622511
15.002999782562256,0.9261864522904943,0.23672459570298088
15.207000017166138,0.9251358881829219,0.24336229786058539
15.407999992370605,0.9241310007764696,0.2501810282410588
15.613999843597412,0.9228063764676335,0.25699975863608415
15.813999891281128,0.9207966016529099,0.2636374607827747
16.016000032424927,0.9181930297363579,0.2700337919413869
16.21999979019165,0.9153610743196623,0.27636978035297943
16.408999919891357,0.9130315626007359,0.2820419985509943
16.611000061035156,0.9112044945904927,0.28831764421920525
16.81599998474121,0.9103823139812448,0.2945932898874162
16.996999979019165,0.9105650207839062,0.30020516533841146
17.198999881744385,0.9112958479890949,0.3064204682596028
17.421000003814697,0.9120266751924646,0.31329954139800975
17.62399983406067,0.9122550586944271,0.3196958725566219
17.830999851226807,0.9118439683916222,0.32609220371887204
18.032999992370605,0.9107934042876877,0.33236784938708297
18.21399974822998,0.9098341935787175,0.3379797248344403
18.41700005531311,0.9093317498754914,0.34401399951821077
18.616999864578247,0.9096514867760561,0.34986724595728447
18.81500005722046,0.9108390809851699,0.35566014964933856
19.009999990463257,0.9125291188975098,0.36139271059801104
19.210999965667725,0.9139907733078871,0.3670649287960259
19.411999940872192,0.9149043073139183,0.37255611876389594
19.613999843597412,0.9149956607143395,0.378047308720852
19.816999912261963,0.9144018636088731,0.3835988414211897
20.0,0.9136710364036844,0.38872797489602817
20.199999809265137,0.9133056228019996,0.39452087858808227
20.40399980545044,0.9137623898059246,0.4003137822874123
20.627999782562256,0.9151783675151819,0.406167028726486
20.832000017166138,0.9170511122283642,0.4120202751655597
21.033999919891357,0.9187868268400052,0.4178735216046334
21.233999729156494,0.9199744210473,0.4234853970556287
21.438000202178955,0.9203398346489848,0.42891624426920316
21.621999979019165,0.9197003608478553,0.4332005792930431
21.824999809265137,0.9178732928357931,0.4376055998072843
22.028000116348267,0.915224044214483,0.4418295920804667
22.230000019073486,0.9123464120948483,0.44629495534536545
22.42900013923645,0.9096971634771762,0.45088100410430343
22.62999987602234,0.907870095463295,0.4556480811043002
22.829999923706055,0.907002238158384,0.46065652908873744
23.032999992370605,0.9068195313575416,0.4659666908046347
23.216000080108643,0.9066825012560003,0.47103548153609154
23.43999981880188,0.9059973507519317,0.47731112720794044
23.618000030517578,0.9049467866443592,0.4821988896910625
23.824000120162964,0.9030283652300568,0.4872073376791377
24.009999990463257,0.9003334399112646,0.49131064446191886
24.212000131607056,0.8969533640902227,0.4944484672996623
24.412999868392944,0.8927054309588129,0.4966208061814541
