"t","x","y"
0,0.1478,0.2175
1,0.129,0.2153
2,0.1105,0.2116
3,0.0927,0.2045
4,0.0761,0.1946
5,0.0636,0.1904
6,0.0662,0.2019
7,0.0783,0.2179
8,0.0906,0.2291
9,0.1004,0.2348
10,0.1096,0.2387
11,0.1184,0.2429
12,0.1277,0.2477
13,0.1325,0.259
14,0.1423,0.2578
15,0.152,0.2516
16,0.1536,0.2468
17,0.1352,0.2423
18,0.1168,0.2372
19,0.098,0.2379
20,0.0792,0.2357
21,0.0612,0.2292
22,0.0437,0.2213
23,0.0312,0.2195
24,0.0345,0.2333
25,0.0461,0.2496
26,0.0589,0.2624
27,0.0709,0.2701
28,0.0851,0.2779
29,0.0987,0.2835
30,0.111,0.2889
31,0.1239,0.2937
32,0.1375,0.2962
33,0.154,0.291
34,0.1578,0.2825
35,0.1468,0.2735
36,0.128,0.2712
37,0.1093,0.2745
38,0.0905,0.2762
39,0.0719,0.2726
40,0.0541,0.2657
41,0.0353,0.2638
42,0.0339,0.2746
43,0.0451,0.2912
44,0.0601,0.3038
45,0.072,0.311
46,0.0831,0.3168
47,0.093,0.3221
48,0.1031,0.3267
49,0.1136,0.3306
50,0.1244,0.332
51,0.1358,0.3302
52,0.1463,0.3215
53,0.1427,0.3084
54,0.1238,0.3069
55,0.1052,0.3103
56,0.0868,0.315
57,0.068,0.3171
58,0.0492,0.3146
59,0.031,0.3091
60,0.0177,0.3092
61,0.0261,0.3189
62,0.041,0.3317
63,0.0542,0.3465
64,0.0623,0.3522
65,0.0705,0.3572
66,0.08,0.3624
67,0.0897,0.367
68,0.1003,0.3701
69,0.1128,0.3715
70,0.1268,0.367
71,0.1308,0.3571
72,0.1159,0.3523
73,0.0972,0.3549
74,0.0788,0.36
75,0.0601,0.363
76,0.0413,0.3613
77,0.023,0.3563
78,0.0093,0.3549
79,0.0152,0.3652
80,0.0307,0.3769
81,0.0468,0.3845
82,0.0592,0.3893
83,0.0713,0.3952
84,0.0832,0.4017
85,0.0948,0.4068
86,0.1072,0.41
87,0.1201,0.41
88,0.1324,0.4028
89,0.1354,0.392
90,0.1204,0.3882
91,0.102,0.3926
92,0.0841,0.3994
93,0.066,0.4052
94,0.0471,0.4066
95,0.0284,0.4036
96,0.0098,0.4002
97,0.0086,0.4071
98,0.0233,0.4201
99,0.0396,0.4304
100,0.0505,0.4379
101,0.0549,0.4548
102,0.0638,0.4639
103,0.0746,0.4709
104,0.0857,0.4761
105,0.0966,0.4793
106,0.1077,0.4809
107,0.1194,0.4714
108,0.1198,0.4597
109,0.1009,0.4597
110,0.0832,0.4669
111,0.0659,0.4754
112,0.0478,0.4811
113,0.0289,0.482
114,0.0101,0.4801
115,0,0.4822
116,0.0111,0.4914
117,0.0285,0.4995
118,0.0439,0.5054
119,0.0547,0.5036
120,0.0677,0.5037
121,0.0819,0.5049
122,0.0967,0.5049
123,0.1098,0.5032
124,0.1226,0.499
125,0.1372,0.4859
126,0.1414,0.4718
127,0.1301,0.4669
128,0.1125,0.4742
129,0.0975,0.4868
130,0.0815,0.4978
131,0.0639,0.5052
132,0.0451,0.5074
133,0.0262,0.5061
134,0.013,0.5077
135,0.0226,0.5168
136,0.0401,0.5248
137,0.0574,0.5304
138,0.0681,0.5337
139,0.087,0.5335
140,0.0995,0.5332
141,0.1116,0.5337
142,0.1232,0.5337
143,0.1355,0.5321
144,0.1484,0.5232
145,0.1551,0.5082
146,0.1501,0.5033
147,0.1319,0.5089
148,0.1169,0.5215
149,0.1024,0.5347
150,0.0874,0.5473
151,0.0694,0.5537
152,0.0505,0.5543
153,0.0317,0.5533
154,0.0284,0.5582
155,0.045,0.5668
156,0.0634,0.5715
157,0.0741,0.565
158,0.0876,0.5648
159,0.1014,0.5648
160,0.1151,0.562
161,0.1272,0.5577
162,0.1389,0.5536
163,0.146,0.543
164,0.1536,0.5292
165,0.1511,0.5189
166,0.1959,0.4391
167,0.2471,0.3643
168,0.3087,0.3166
169,0.3933,0.2904
170,0.4748,0.3097
171,0.5224,0.3881
172,0.5446,0.4808
173,0.5577,0.5781
174,0.592,0.6485
175,0.6411,0.697
176,0.7129,0.7081
177,0.7889,0.6899
178,0.8412,0.6244
179,0.8574,0.5434
180,0.844,0.4518
181,0.8071,0.3638
182,0.7506,0.2898
183,0.676,0.2394
184,0.5908,0.2213
185,0.5037,0.2414
186,0.4187,0.3111
187,0.3576,0.3934
188,0.317,0.4805
189,0.2922,0.5702
190,0.2944,0.6593
191,0.3179,0.744
192,0.3659,0.8139
193,0.4355,0.8604
194,0.5196,0.8765
195,0.608,0.8585
196,0.6865,0.8146
197,0.7482,0.7439
198,0.7872,0.6561
199,0.801,0.5574
200,0.7899,0.4589
201,0.7546,0.3671
202,0.6996,0.2912
203,0.6291,0.2378
204,0.5472,0.2154
205,0.459,0.2359
206,0.3796,0.2844
207,0.32,0.3544
208,0.2878,0.4438
209,0.2816,0.5418
210,0.2925,0.637
211,0.3214,0.7263
212,0.3708,0.7994
213,0.4401,0.849
214,0.5241,0.8663
215,0.6084,0.8539
216,0.6848,0.8097
217,0.7468,0.7395
218,0.7858,0.6509
219,0.8001,0.5527
220,0.7868,0.4567
221,0.7489,0.3693
222,0.6918,0.299
223,0.6205,0.2547
224,0.5405,0.2431
225,0.4612,0.2667
226,0.3924,0.3201
227,0.3434,0.3961
228,0.3203,0.4866
229,0.3255,0.5809
230,0.3612,0.6875
