"t","x","y"
0,0.1589,0.2065
1,0.202,0.2471
2,0.2609,0.2667
3,0.34,0.2553
4,0.4154,0.2238
5,0.4692,0.1731
6,0.5024,0.1241
7,0.5088,0.0778
8,0.478,0.0391
9,0.4199,0.0125
10,0.3414,0
11,0.2596,0.0058
12,0.1896,0.0284
13,0.138,0.0655
14,0.1107,0.114
15,0.1056,0.1658
16,0.1323,0.2138
17,0.1868,0.2502
18,0.2577,0.2707
19,0.3368,0.2737
20,0.4094,0.257
21,0.4624,0.2178
22,0.4863,0.157
23,0.457,0.096
24,0.3989,0.0557
25,0.3248,0.0332
26,0.2459,0.0296
27,0.171,0.0428
28,0.1077,0.0713
29,0.0736,0.1202
30,0.0676,0.1741
31,0.0866,0.2272
32,0.1285,0.2736
33,0.1989,0.3239
34,0.2783,0.3481
35,0.3589,0.3488
36,0.4311,0.3311
37,0.505,0.3145
38,0.5518,0.2802
39,0.5669,0.2327
40,0.5469,0.1909
41,0.4883,0.1609
42,0.4105,0.1511
43,0.3329,0.1632
44,0.2639,0.1913
45,0.2143,0.2315
46,0.1968,0.2817
47,0.2224,0.3373
48,0.2815,0.3806
49,0.3542,0.4037
50,0.4306,0.4041
51,0.499,0.3817
52,0.5515,0.3411
53,0.5826,0.2892
54,0.5878,0.2347
55,0.5678,0.184
56,0.5187,0.1478
57,0.4452,0.1301
58,0.3611,0.1262
59,0.2806,0.1396
60,0.2161,0.1725
61,0.1797,0.2195
62,0.1805,0.2753
63,0.2142,0.3266
64,0.2726,0.3678
65,0.3489,0.3919
66,0.43,0.3922
67,0.5022,0.3703
68,0.5632,0.3343
69,0.6023,0.2873
70,0.6102,0.2352
71,0.5674,0.191
72,0.5039,0.1545
73,0.4268,0.1382
74,0.3484,0.1416
75,0.2713,0.1586
76,0.2205,0.199
77,0.2086,0.252
78,0.2265,0.306
79,0.2733,0.3497
80,0.3393,0.3764
81,0.4166,0.3809
82,0.4909,0.3601
83,0.5493,0.3197
84,0.5831,0.268
85,0.5865,0.2146
86,0.5557,0.1649
