"t","x","y"
0,0.6109,0.4
1,0.6361,0.3118
2,0.6297,0.2228
3,0.597,0.1313
4,0.5414,0.0583
5,0.4656,0.0087
6,0.3707,0
7,0.2706,0.0211
8,0.177,0.0687
9,0.0999,0.1327
10,0.049,0.2114
11,0.0341,0.2994
12,0.062,0.3854
13,0.1203,0.4594
14,0.1914,0.5204
15,0.2799,0.5516
16,0.3767,0.5481
17,0.4837,0.521
18,0.5629,0.46
19,0.6066,0.3768
20,0.6319,0.297
21,0.6139,0.2074
22,0.5621,0.1273
23,0.4823,0.0711
24,0.382,0.048
25,0.2799,0.0552
26,0.1878,0.0939
27,0.119,0.1589
28,0.079,0.2478
29,0.0669,0.3417
30,0.0836,0.4303
31,0.112,0.5152
32,0.1693,0.5821
33,0.2544,0.6254
34,0.3499,0.6409
35,0.4455,0.621
36,0.5271,0.5661
37,0.5885,0.4902
38,0.6196,0.3981
39,0.6172,0.3027
40,0.5897,0.2152
41,0.5356,0.147
42,0.4581,0.1054
43,0.3671,0.096
44,0.2795,0.1197
45,0.2086,0.1774
46,0.1608,0.2589
47,0.1387,0.3513
48,0.1552,0.4419
49,0.1969,0.5244
50,0.273,0.5805
51,0.364,0.6184
52,0.4609,0.635
53,0.5559,0.6232
54,0.6453,0.5825
55,0.7141,0.5164
56,0.7582,0.4354
57,0.7719,0.3468
58,0.756,0.2586
59,0.7158,0.1781
60,0.6559,0.1111
61,0.5763,0.0713
62,0.4814,0.0627
63,0.3884,0.0922
64,0.313,0.1583
65,0.2666,0.2521
66,0.2527,0.3518
67,0.2741,0.4499
68,0.3253,0.5351
69,0.3463,0.5286
70,0.3537,0.5094
71,0.3544,0.4891
72,0.3484,0.4695
73,0.3367,0.4523
74,0.3189,0.4401
75,0.3012,0.4279
76,0.2817,0.4181
77,0.2606,0.4118
78,0.2416,0.4071
79,0.2228,0.4107
80,0.2045,0.4221
81,0.1905,0.438
82,0.1806,0.4562
83,0.1754,0.4759
84,0.1747,0.4963
85,0.1797,0.5161
86,0.1788,0.5364
87,0.1965,0.5241
88,0.1901,0.5046
89,0.1799,0.4866
90,0.1679,0.4695
91,0.1599,0.4538
92,0.165,0.4458
93,0.1786,0.4408
94,0.1928,0.4355
95,0.207,0.4253
96,0.209,0.4192
97,0.1913,0.4179
98,0.1768,0.4211
99,0.1589,0.4317
100,0.1436,0.4464
101,0.135,0.4652
102,0.1291,0.4847
103,0.1261,0.5049
104,0.1267,0.5252
105,0.1115,0.5401
106,0.0945,0.527
107,0.0776,0.5138
108,0.0607,0.5007
109,0.0529,0.4903
110,0.0658,0.4878
111,0.088,0.4867
112,0.1101,0.4848
113,0.1317,0.4803
114,0.1486,0.4742
115,0.1567,0.4685
116,0.1538,0.4657
117,0.1403,0.4782
118,0.1235,0.4895
119,0.1061,0.5022
120,0.0956,0.5201
121,0.0877,0.5391
122,0.0798,0.5581
123,0.0637,0.5721
124,0.0424,0.5666
125,0.0217,0.5593
126,0.0012,0.5515
127,0.0036,0.543
128,0.0231,0.5431
129,0.0453,0.5423
130,0.0671,0.5389
131,0.0881,0.5322
132,0.1072,0.5282
133,0.1203,0.5184
134,0.1249,0.5099
135,0.125,0.5023
136,0.1137,0.5117
137,0.1019,0.5289
138,0.0889,0.5454
139,0.0834,0.5651
140,0.0792,0.5851
141,0.0723,0.6044
142,0.0611,0.622
143,0.0394,0.6259
144,0.0172,0.626
145,0,0.6206
146,0.0029,0.6185
147,0.0248,0.6152
148,0.046,0.6094
149,0.0637,0.5971
150,0.0828,0.5868
151,0.0998,0.5738
152,0.1145,0.5585
153,0.1242,0.5441
154,0.125,0.5394
155,0.1176,0.5523
156,0.1109,0.5717
157,0.1071,0.5917
158,0.1044,0.6119
159,0.0987,0.6315
160,0.0822,0.6451
161,0.0617,0.6529
162,0.0399,0.6568
163,0.027,0.6586
164,0.0405,0.6564
165,0.0618,0.6506
166,0.0821,0.6425
167,0.1004,0.631
168,0.1168,0.6173
169,0.1254,0.5986
170,0.1369,0.5811
171,0.1448,0.5662
172,0.1441,0.5633
173,0.1368,0.5795
174,0.1314,0.5992
175,0.1283,0.6193
176,0.1258,0.6396
177,0.1196,0.6591
178,0.1025,0.6721
179,0.0816,0.679
180,0.0598,0.6825
181,0.0612,0.6807
182,0.0818,0.6731
183,0.1014,0.6636
184,0.112,0.6458
185,0.1272,0.6309
186,0.142,0.6157
187,0.156,0.6
188,0.1661,0.5819
189,0.1695,0.5686
190,0.1653,0.571
191,0.1592,0.5905
192,0.1567,0.6107
193,0.1542,0.6309
194,0.1523,0.6512
195,0.1471,0.671
196,0.1319,0.6858
197,0.1116,0.6939
198,0.0903,0.6996
199,0.0864,0.6996
200,0.1085,0.6978
201,0.1281,0.6883
202,0.1453,0.6755
203,0.1603,0.6605
204,0.1738,0.6444
205,0.1848,0.6267
206,0.1901,0.607
207,0.1891,0.5984
208,0.1887,0.6032
209,0.1859,0.6234
210,0.1802,0.643
