"t","x","y"
0,0.9872,0.131
1,0.9872,0.131
2,0.6349,0.4082
3,0.9872,0.131
4,1,0.7294
5,0.2523,0.855
6,0.2523,0.855
7,0.2523,0.855
8,0.2523,0.855
9,0.2523,0.855
10,1,0.7294
11,0.6349,0.4082
12,0.9872,0.131
13,0.9872,0.131
14,0.9872,0.131
15,0.6349,0.4082
16,1,0.7294
17,0.9872,0.131
18,0.6349,0.4082
19,1,0.7294
20,0.9872,0.131
21,0.9872,0.131
22,0.259,0
23,0.9872,0.131
24,0.9872,0.131
25,0.9872,0.131
26,0.9872,0.131
27,0.9872,0.131
28,0.9872,0.131
29,0.9872,0.131
30,0.9872,0.131
31,0.9872,0.131
32,0.6349,0.4082
33,0.9872,0.131
34,0.9872,0.131
35,0.9872,0.131
36,0.9872,0.131
37,0.9872,0.131
38,0.9872,0.131
39,0.9872,0.131
40,1,0.7294
41,0.9872,0.131
42,0.9872,0.131
43,0.9872,0.131
44,0.6349,0.4082
45,0.6349,0.4082
46,0.9872,0.131
47,0.9872,0.131
48,0.9872,0.131
49,0.9872,0.131
50,0.9872,0.131
51,0.9872,0.131
52,0.6349,0.4082
53,0.6349,0.4082
54,0.6349,0.4082
55,0.6349,0.4082
56,0.6349,0.4082
57,0.6349,0.4082
58,0.6349,0.4082
59,0.2523,0.855
60,0.2523,0.855
61,1,0.7294
62,1,0.7294
63,0.9872,0.131
64,0.6349,0.4082
65,0.6349,0.4082
66,0.6349,0.4082
67,0.6349,0.4082
68,0.6349,0.4082
69,0.6349,0.4082
70,0.6349,0.4082
71,0.6349,0.4082
72,1,0.7294
73,0.6349,0.4082
74,0.6349,0.4082
75,0.2523,0.855
76,0.2523,0.855
77,0.2523,0.855
78,0.2523,0.855
79,0.2523,0.855
80,0.2523,0.855
81,1,0.7294
82,1,0.7294
83,0.9872,0.131
84,0.6349,0.4082
85,1,0.7294
86,0.9872,0.131
87,0.9872,0.131
88,0.6349,0.4082
89,0.2523,0.855
90,0.2523,0.855
91,0.2523,0.855
92,0.2523,0.855
93,0.2523,0.855
94,0.2523,0.855
95,0.9872,0.131
96,0.6349,0.4082
97,0.259,0
98,0.6349,0.4082
99,0.9872,0.131
100,0.9872,0.131
101,0.6349,0.4082
102,1,0.7294
103,0.6349,0.4082
104,0.6349,0.4082
105,0.6349,0.4082
106,0.9872,0.131
107,0.9872,0.131
108,0.6349,0.4082
109,1,0.7294
110,1,0.7294
111,0.9872,0.131
112,0.9872,0.131
113,0.9872,0.131
114,0.9872,0.131
115,0.9872,0.131
116,0.9872,0.131
117,0.9872,0.131
118,0.9872,0.131
119,0.9872,0.131
120,0.9872,0.131
121,0.9872,0.131
122,0.9872,0.131
123,0.9872,0.131
124,0.9872,0.131
125,0.9872,0.131
126,0.9872,0.131
127,0.9872,0.131
128,0.9872,0.131
129,0.9872,0.131
130,0.9872,0.131
131,0.9872,0.131
132,0.9872,0.131
133,0.9872,0.131
134,0.6349,0.4082
135,0.9872,0.131
136,0.9872,0.131
137,0.9872,0.131
138,0.9872,0.131
139,0.9872,0.131
140,0.9872,0.131
141,0.6349,0.4082
142,0.6349,0.4082
143,0.6349,0.4082
144,0.9872,0.131
145,0.9872,0.131
146,0.6349,0.4082
147,0.9872,0.131
148,0.9872,0.131
149,0.6349,0.4082
150,0.9872,0.131
151,0.9872,0.131
152,0.9872,0.131
153,0.9872,0.131
154,0.9872,0.131
155,0.9872,0.131
156,0.9872,0.131
157,0.9872,0.131
158,0.9872,0.131
159,0.9872,0.131
160,0.6349,0.4082
161,0.9872,0.131
162,0.9872,0.131
163,0.9872,0.131
164,0.9872,0.131
165,0.9872,0.131
166,0.9872,0.131
167,0.9872,0.131
168,0.6349,0.4082
169,0.6349,0.4082
170,0.6349,0.4082
171,0.9872,0.131
172,0.6349,0.4082
173,0.9872,0.131
174,0.9872,0.131
175,0.9872,0.131
176,0.6349,0.4082
177,0.6349,0.4082
178,0.9872,0.131
179,0.9872,0.131
180,0.9872,0.131
181,0.9872,0.131
182,0.9872,0.131
183,0.9872,0.131
184,0.6349,0.4082
185,0.6349,0.4082
186,0.6349,0.4082
187,0.6349,0.4082
188,0.6349,0.4082
189,0.6349,0.4082
190,0.9872,0.131
191,0.9872,0.131
192,0.9872,0.131
193,0.6349,0.4082
194,0.6349,0.4082
195,0.6349,0.4082
196,0.9872,0.131
197,0.9872,0.131
198,0.9872,0.131
199,0.9872,0.131
200,0.9872,0.131
201,0.9872,0.131
202,0.9872,0.131
203,0.9872,0.131
204,0.9872,0.131
205,0.9872,0.131
206,0.6349,0.4082
207,0.9872,0.131
208,0.9872,0.131
209,0.9872,0.131
210,0.9872,0.131
211,0.9872,0.131
212,0.9872,0.131
213,0.9872,0.131
214,0.9872,0.131
215,0.6349,0.4082
216,0.6349,0.4082
217,0.6349,0.4082
218,1,0.7294
219,0.6349,0.4082
220,0.6349,0.4082
221,0.6349,0.4082
222,0.6349,0.4082
223,0.6349,0.4082
224,0.9872,0.131
225,0.2523,0.855
226,0.9872,0.131
227,0.9872,0.131
228,0.9872,0.131
229,0.9872,0.131
230,0.9872,0.131
231,1,0.7294
232,0.6349,0.4082
233,0.6349,0.4082
234,1,0.7294
235,0.9872,0.131
236,0.9872,0.131
237,0.6349,0.4082
238,0.9872,0.131
239,0.6349,0.4082
240,0.6349,0.4082
241,0.9872,0.131
242,0.9872,0.131
243,0.6349,0.4082
244,1,0.7294
245,1,0.7294
246,0.6349,0.4082
247,1,0.7294
248,0.9872,0.131
249,0.9872,0.131
250,0.9872,0.131
251,0.6349,0.4082
252,0.6349,0.4082
253,0.6349,0.4082
254,0.6349,0.4082
255,0.6349,0.4082
256,0.6349,0.4082
257,0.6349,0.4082
258,0.6349,0.4082
259,0.9872,0.131
260,0.9872,0.131
261,1,0.7294
262,0.2523,0.855
263,1,0.7294
264,0.9872,0.131
265,0.9872,0.131
266,0.9872,0.131
267,0.9872,0.131
268,0.9872,0.131
269,0.9872,0.131
270,0.9872,0.131
