"t","x","y"
0,0.0432,0.997
1,0.0477,0.9916
2,0.0499,0.9854
3,0.0497,0.9787
4,0.0494,0.9721
5,0.0517,0.9657
6,0.054,0.9593
7,0.0537,0.9527
8,0.0508,0.9463
9,0.0457,0.941
10,0.0388,0.9372
11,0.0307,0.9353
12,0.0222,0.9355
13,0.0141,0.9378
14,0.0073,0.9421
15,0.0024,0.9479
16,0,0.9547
17,3e-04,0.962
18,0.0033,0.9687
19,0.0088,0.9744
20,0.0143,0.9801
21,0.0216,0.9842
22,0.0302,0.9862
23,0.0391,0.986
24,0.0475,0.9835
25,0.0546,0.9791
26,0.0596,0.9731
27,0.062,0.9662
28,0.0618,0.959
29,0.0587,0.9522
30,0.0584,0.9451
31,0.0608,0.9385
32,0.0655,0.9328
33,0.0722,0.9287
34,0.08,0.9264
35,0.0884,0.9262
36,0.0961,0.9239
37,0.1043,0.9237
38,0.1122,0.9255
39,0.1189,0.9292
40,0.1237,0.9342
41,0.1263,0.9402
42,0.1266,0.9465
43,0.1245,0.9525
44,0.1203,0.9575
45,0.1143,0.9612
46,0.1073,0.9633
47,0.0998,0.9635
48,0.0928,0.9618
49,0.0867,0.9585
50,0.0822,0.9538
51,0.0798,0.9484
52,0.0775,0.9431
53,0.0772,0.9376
54,0.0791,0.9324
55,0.0829,0.9278
56,0.0884,0.9244
57,0.0938,0.921
58,0.1,0.9192
59,0.1064,0.919
60,0.1126,0.9205
61,0.1179,0.9234
62,0.1217,0.9274
63,0.1238,0.932
64,0.124,0.9367
65,0.1224,0.9412
66,0.1192,0.945
67,0.1147,0.9478
68,0.1095,0.9494
69,0.1041,0.9495
70,0.099,0.9483
71,0.0945,0.9459
72,0.0913,0.9424
73,0.0868,0.94
74,0.0815,0.9388
75,0.076,0.9389
76,0.0703,0.9391
77,0.0649,0.9406
78,0.0592,0.9408
79,0.0539,0.9395
80,0.0495,0.9371
81,0.0463,0.9338
82,0.0445,0.9299
83,0.0444,0.9258
84,0.0457,0.9221
85,0.0483,0.919
86,0.0519,0.9168
87,0.056,0.9155
88,0.0603,0.9154
89,0.0643,0.9163
90,0.0675,0.9181
91,0.0698,0.9205
92,0.0711,0.9234
93,0.0712,0.9263
94,0.0703,0.9289
95,0.0685,0.931
96,0.0667,0.9331
97,0.0644,0.9346
98,0.0615,0.9354
99,0.0586,0.9355
100,0.0561,0.9349
101,0.0539,0.9337
102,0.0513,0.9331
103,0.0486,0.9331
104,0.0461,0.9339
105,0.0436,0.9339
106,0.0414,0.9334
107,0.0393,0.9329
108,0.037,0.933
109,0.0347,0.933
110,0.0322,0.9331
111,0.0297,0.9338
112,0.0276,0.9352
113,0.0261,0.937
114,0.0253,0.9392
115,0.0245,0.9413
116,0.0246,0.9436
117,0.0256,0.9459
118,0.0275,0.9478
119,0.03,0.9492
120,0.0324,0.9505
121,0.0353,0.9512
122,0.0385,0.9511
123,0.0415,0.9502
124,0.0447,0.9501
125,0.0477,0.9492
126,0.0503,0.9477
127,0.0522,0.9454
128,0.0547,0.9438
129,0.0579,0.9429
130,0.0613,0.9419
131,0.0642,0.94
132,0.0673,0.9381
133,0.0708,0.937
134,0.0745,0.936
