"t","x","y"
0,0.7316,0.225
1,0.7369,0.22
2,0.7406,0.2134
3,0.7459,0.2084
4,0.7498,0.2015
5,0.7537,0.1945
6,0.7557,0.1863
7,0.7597,0.1793
8,0.7654,0.174
9,0.7721,0.171
10,0.7792,0.1707
11,0.7858,0.1679
12,0.7914,0.1626
13,0.7978,0.1598
14,0.8041,0.1571
15,0.8107,0.1568
16,0.817,0.1541
17,0.8223,0.1491
18,0.8284,0.1465
19,0.8349,0.1462
20,0.8412,0.1484
21,0.8477,0.1481
22,0.854,0.1454
23,0.8592,0.1406
24,0.8652,0.138
25,0.8713,0.1377
26,0.8773,0.1398
27,0.8823,0.1439
28,0.8879,0.1458
29,0.8926,0.1497
30,0.8961,0.1551
31,0.8979,0.1613
32,0.8981,0.1677
33,0.8967,0.1737
34,0.8939,0.1787
35,0.8912,0.1835
36,0.8884,0.1884
37,0.8846,0.192
38,0.8809,0.1954
39,0.8774,0.1987
40,0.8749,0.2032
41,0.8724,0.2077
42,0.8711,0.2128
43,0.8687,0.2171
44,0.8654,0.2202
45,0.8616,0.2219
46,0.8574,0.222
47,0.8533,0.2206
48,0.8498,0.2177
49,0.8472,0.2138
50,0.8459,0.2093
51,0.8458,0.2045
52,0.8456,0.1999
53,0.8466,0.1958
54,0.8486,0.1923
55,0.8511,0.1899
56,0.8541,0.1887
57,0.8572,0.1885
58,0.8601,0.1896
59,0.8633,0.1907
60,0.8667,0.1905
61,0.8699,0.1891
62,0.8728,0.1865
63,0.8763,0.1849
64,0.8799,0.1848
65,0.8832,0.1859
66,0.8859,0.1881
67,0.8878,0.1911
68,0.8889,0.1946
69,0.889,0.1981
70,0.8882,0.2013
71,0.8867,0.204
72,0.8859,0.2072
73,0.886,0.2105
74,0.8861,0.2141
75,0.8871,0.2176
76,0.8891,0.2207
77,0.892,0.223
78,0.894,0.2261
79,0.8959,0.2291
80,0.8984,0.2312
81,0.9016,0.2322
82,0.9048,0.2321
83,0.9078,0.2332
84,0.9106,0.2341
85,0.9135,0.234
86,0.9165,0.2351
87,0.9198,0.2349
88,0.9227,0.236
89,0.9253,0.2381
90,0.9283,0.2391
91,0.9314,0.239
92,0.9342,0.24
93,0.9364,0.2418
94,0.9381,0.2444
95,0.9391,0.2476
96,0.94,0.2507
97,0.9401,0.2542
98,0.9393,0.2574
99,0.9379,0.26
100,0.936,0.2617
101,0.9339,0.2627
102,0.9318,0.2627
103,0.9299,0.2628
104,0.9283,0.2622
105,0.9269,0.2611
106,0.9256,0.26
107,0.9243,0.259
108,0.9234,0.2575
109,0.9229,0.2559
110,0.9228,0.2543
111,0.9232,0.2527
112,0.9236,0.2513
113,0.9238,0.2501
114,0.9238,0.2491
115,0.9236,0.2483
116,0.9233,0.2473
117,0.9229,0.2461
118,0.9227,0.2452
119,0.9226,0.2443
120,0.9228,0.2436
121,0.9231,0.243
122,0.9235,0.2427
123,0.9238,0.2425
124,0.9242,0.2425
125,0.9244,0.2426
126,0.9244,0.2426
127,0.9244,0.2426
128,0.9244,0.2426
129,0.9244,0.2428
130,0.9243,0.243
131,0.9243,0.2432
132,0.9242,0.2436
133,0.9242,0.2438
134,0.9242,0.2438
135,0.9242,0.2438
136,0.9242,0.2438
137,0.9242,0.2438
138,0.9242,0.2438
139,0.924,0.2438
140,0.9237,0.2441
141,0.9234,0.2442
142,0.9231,0.2442
143,0.9227,0.2444
144,0.9225,0.2446
145,0.9222,0.2452
146,0.922,0.2458
147,0.9219,0.2466
148,0.9216,0.2475
149,0.9212,0.2482
150,0.9207,0.2487
151,0.9202,0.249
152,0.9197,0.249
153,0.919,0.2487
154,0.9182,0.2488
155,0.9174,0.2491
156,0.9167,0.2498
157,0.9161,0.2508
158,0.9159,0.2518
159,0.9154,0.2526
160,0.9148,0.2532
161,0.9144,0.2534
162,0.9139,0.2537
163,0.9136,0.2544
164,0.9132,0.2548
165,0.9128,0.255
166,0.9125,0.255
167,0.9123,0.255
168,0.9123,0.255
169,0.9123,0.255
170,0.9123,0.255
171,0.9123,0.255
172,0.9123,0.255
173,0.9122,0.255
174,0.912,0.2552
175,0.912,0.2552
176,0.912,0.2552
177,0.912,0.2552
178,0.912,0.2552
179,0.912,0.2552
180,0.912,0.2552
181,0.912,0.2552
182,0.912,0.2552
183,0.912,0.2552
184,0.912,0.2552
185,0.912,0.2552
186,0.912,0.2552
187,0.912,0.2552
188,0.912,0.2552
189,0.912,0.2552
190,0.912,0.2552
191,0.9119,0.2552
192,0.9117,0.2554
193,0.9116,0.2555
194,0.9116,0.2557
195,0.9116,0.2562
196,0.9118,0.2567
197,0.9118,0.2576
198,0.9116,0.2582
199,0.9115,0.2588
200,0.9115,0.2596
201,0.9115,0.2606
202,0.9118,0.2616
203,0.9124,0.2624
204,0.9127,0.2634
205,0.9127,0.2644
206,0.913,0.2656
207,0.9131,0.2668
208,0.9131,0.2683
209,0.9135,0.2697
210,0.9144,0.271
211,0.9155,0.2719
212,0.917,0.2724
213,0.9187,0.2723
214,0.9205,0.273
215,0.9225,0.2737
216,0.9246,0.2744
217,0.9263,0.2758
218,0.9282,0.2773
219,0.9296,0.2795
220,0.931,0.2818
221,0.933,0.2834
222,0.9355,0.2842
223,0.9381,0.2852
224,0.9406,0.2871
225,0.9435,0.2882
226,0.9467,0.2893
227,0.9499,0.2892
228,0.9532,0.2877
229,0.9566,0.2863
230,0.96,0.2861
231,0.9631,0.2872
232,0.9658,0.2894
233,0.9677,0.2924
234,0.9688,0.2961
235,0.9699,0.2996
236,0.9718,0.3025
237,0.9743,0.3046
238,0.9763,0.3077
239,0.9791,0.31
240,0.9809,0.3129
241,0.9819,0.3162
242,0.982,0.3195
243,0.9813,0.3225
244,0.9799,0.3251
245,0.9791,0.3283
246,0.9792,0.3316
247,0.9801,0.3347
248,0.9802,0.338
249,0.9794,0.3412
250,0.978,0.3438
251,0.9766,0.3462
252,0.9747,0.348
253,0.9735,0.3502
254,0.9723,0.3523
255,0.9718,0.3546
256,0.9707,0.3565
257,0.9693,0.3578
258,0.9683,0.3597
259,0.9669,0.361
260,0.9653,0.3617
261,0.9637,0.3624
262,0.9622,0.3638
263,0.9604,0.3645
264,0.9589,0.3659
265,0.9572,0.3667
266,0.9557,0.3681
267,0.9543,0.3694
268,0.9527,0.3701
269,0.9513,0.3714
270,0.9504,0.3731
271,0.9491,0.3742
272,0.9481,0.3752
273,0.9471,0.3761
274,0.9461,0.3765
275,0.9452,0.3774
276,0.9444,0.3782
277,0.9437,0.3788
278,0.9431,0.3799
279,0.9428,0.3813
280,0.9428,0.3827
281,0.9433,0.3843
282,0.9442,0.3857
283,0.9457,0.3869
284,0.9473,0.3875
285,0.9492,0.3874
286,0.951,0.3866
287,0.9525,0.3852
288,0.9536,0.3832
289,0.9542,0.3808
290,0.9541,0.3781
291,0.9533,0.3754
292,0.9517,0.3729
293,0.9496,0.3712
294,0.947,0.3702
295,0.9442,0.3704
296,0.9416,0.3694
297,0.9393,0.3676
298,0.9376,0.3649
299,0.9367,0.3618
300,0.9366,0.3587
301,0.9373,0.3557
302,0.9388,0.3532
