0,-7.8753,8.7556
0.104,-7.8588,9.5507
0.205,-6.6115,6.9966
0.307,-5.9469,5.7799
0.41,-5.6405,5.6156
0.511,-5.2112,5.1376
0.613,-4.6725,4.8609
0.716,-4.1892,4.8439
0.818,-3.3413,4.8073
0.921,-2.4674,5.114
1.022,-1.7894,5.3698
1.124,-1.1268,5.5318
1.232,-0.4099,5.433
1.333,0.1743,5.4943
1.436,0.4522,5.5544
1.537,0.5391,5.2736
1.641,0.3834,5.2453
1.742,0.5051,5.3008
1.846,0.6008,5.2488
1.949,0.8207,5.2686
2.05,1.2998,5.0415
2.154,1.4947,4.7114
2.258,1.7041,4.5596
2.362,1.9589,4.0585
2.463,2.2254,3.8108
2.567,2.4119,3.6495
2.669,2.4928,3.6971
2.772,2.6214,3.8906
2.873,3.0564,4.086
2.975,3.5823,4.4288
3.078,4.0841,4.6497
3.18,4.9011,4.8441
3.283,5.5589,4.9336
3.384,6.3316,4.8128
3.485,6.9644,4.7581
3.586,7.5494,4.4493
3.688,7.587,4.1686
3.79,7.8966,4.0288
3.893,8.0235,4.0147
3.996,8.3214,3.9633
4.098,8.5177,3.9502
4.2,8.8687,3.9502
4.309,6.8899,4.1363
4.411,6.1387,4.5686
4.514,4.4445,5.0909
4.615,3.7973,5.2911
4.718,2.7989,6.3645
4.821,2.1265,7.2026
4.924,1.3157,8.6227
5.025,0.8601,9.5365
5.126,0.4692,10.848
5.233,0.5219,11.045
5.337,0.4098,11.469
5.44,0.6407,11.615
5.542,0.5856,12.019
5.644,0.8079,12.699
5.746,0.8872,12.99
5.848,1.2129,13.277
5.95,1.0785,13.381
6.053,0.9472,13.573
6.157,0.655,13.817
6.26,0.1187,14.159
6.363,-0.9701,14.326
6.464,-1.5128,14.52
6.567,-2.7071,14.325
6.669,-3.6305,14.322
6.771,-4.4365,13.756
6.874,-5.3147,13.605
6.977,-6.2126,12.79
7.079,-6.6407,12.499
7.182,-7.1939,11.433
7.285,-7.5763,10.589
7.388,-7.9461,10.429
7.489,-8.3341,10.274
7.59,-8.8665,10.289
7.694,-9.5595,10.668
7.796,-9.8847,11.076
7.897,-9.803,11.745
7.998,-10.067,12.362
8.101,-10.102,13.508
8.204,-10.293,14.217
8.306,-10.238,14.841
8.41,-10.318,15.171
8.511,-10.137,15.55
8.614,-10.084,15.778
8.715,-9.6934,15.998
8.816,-9.5806,16.054
8.92,-9.0956,15.967
9.022,-8.4978,16.029
9.126,-8.1331,16.23
9.229,-7.7748,16.44
9.331,-6.9709,16.827
9.432,-6.4888,17.022
9.536,-6.3838,17.247
9.639,-6.5628,17.186
9.743,-6.6374,17.306
9.844,-6.721,17.522
9.946,-6.8705,17.549
10.048,-7.2656,17.446
10.149,-7.8482,17.685
10.251,-8.2819,17.896
10.358,-8.6319,17.964
10.461,-8.7727,17.986
10.564,-8.1735,17.346
10.667,-8.0286,17.093
10.773,-7.7274,16.322
10.877,-7.689,15.747
10.978,-7.7033,14.41
11.079,-7.8899,13.523
11.18,-8.1351,12.654
11.282,-8.2323,11.941
11.384,-8.4099,11.377
11.486,-8.4704,11.088
11.587,-8.7285,10.425
11.689,-9.0353,9.4464
11.791,-9.2008,8.9777
11.892,-9.4339,8.6702
11.993,-10.15,8.3393
12.097,-10.896,8.0464
12.198,-11.572,7.6268
12.3,-12.697,7.1408
12.401,-13.063,6.9319
12.502,-13.422,6.2936
12.603,-13.621,5.9448
12.709,-13.573,5.7157
12.812,-13.614,5.5904
12.915,-13.294,5.5604
13.017,-12.935,5.7717
13.121,-12.879,5.6591
13.227,-12.396,5.697
13.329,-12.11,5.6334
13.432,-10.94,5.5729
13.535,-10.317,5.4012
13.636,-9.4202,5.5839
13.739,-8.9378,5.3954
13.843,-8.2095,5.4564
13.944,-7.8579,5.3777
14.045,-7.3828,5.3472
14.147,-7.028,5.3021
14.25,-6.6815,5.5054
14.351,-6.4604,5.6904
14.454,-5.9638,6.0097
14.555,-5.4223,6.3697
14.656,-4.9658,6.339
14.761,-4.3723,6.4486
14.865,-3.8425,6.4244
14.969,-3.1915,6.4514
15.07,-3.0321,6.361
15.171,-3.0503,6.0154
15.273,-2.77,5.8444
15.377,-2.4819,5.2337
15.481,-2.2239,4.8722
15.583,-1.8928,4.0852
15.685,-1.6128,3.2648
15.787,-1.2993,3.0548
15.888,-1.0646,2.9351
15.989,-0.7725,3.0836
16.093,-0.3842,3.3808
16.196,0.0583,3.4772
16.299,0.8097,4.0572
16.403,1.4001,4.1402
16.504,2.1453,4.3351
16.607,2.6784,4.3984
16.711,2.9068,4.4047
16.815,3.2276,4.3964
16.918,3.5776,4.5695
17.044,3.9042,4.8567
17.147,4.2852,4.8567
17.254,4.3621,5.0451
17.357,4.3343,5.0411
17.459,4.6545,5.1046
17.563,4.8351,5.3802
17.666,4.877,5.5317
17.769,4.6955,6.0823
17.871,4.7789,6.4631
17.981,4.714,7.2156
18.085,4.842,7.8889
18.187,4.864,8.4753
18.295,4.8947,9.061
18.399,4.8861,9.5206
18.5,4.7532,9.6898
18.601,4.7369,9.956
18.704,4.6689,9.9667
18.808,4.7814,10.207
18.911,4.7709,10.431
19.015,4.9642,10.948
19.117,5.2254,11.34
19.219,5.6347,11.581
19.321,6.0419,11.857
19.423,6.4653,12.122
19.525,7.1828,12.271
19.63,7.7353,12.522
19.733,7.9516,12.814
19.836,8.0034,13.454
19.938,8.0066,14.074
20.041,7.5035,15.291
20.145,7.1456,16.06
20.246,6.2358,16.733
20.349,5.6974,17.311
20.45,4.7977,17.545
20.558,3.7881,17.929
20.66,3.4232,18.176
20.761,3.2646,18.223
20.863,3.3852,18.171
20.967,3.9329,17.984
21.071,4.1775,18.185
21.173,4.8146,17.984
21.277,5.2154,18.05
21.378,6.192,17.672
21.482,7.0529,17.2
21.584,7.7019,17.004
21.693,8.5777,16.398
21.795,8.9912,16.131
21.899,9.6439,15.987
22.003,10.345,15.594
22.105,10.794,15.261
22.207,10.878,15.18
22.308,10.863,14.633
22.411,10.848,14.205
22.512,10.756,13.13
22.615,10.891,12.049
22.717,11.124,11.394
22.818,11.238,10.722
22.921,11.477,9.3955
23.026,11.851,8.2986
23.128,12.007,7.7738
23.23,12.13,7.0632
23.331,12.342,6.5832
23.433,12.843,6.3605
23.536,13.427,5.9103
23.641,14.491,5.7093
23.744,15.141,5.6989
23.846,15.858,5.8529
23.949,16.28,6.0705
24.051,16.347,5.9685
24.155,16.244,6.1047
24.258,16.207,6.1533
24.359,16.009,6.0449
24.461,14.972,6.0583
24.565,14.236,6.1846
24.669,14.314,5.9896
24.771,13.103,6.3448
24.874,12.877,6.1432
24.978,12.859,6.1631
25.079,12.953,6.4102
25.183,12.926,6.2682
25.29,12.79,5.9006
25.391,12.755,5.7806
25.494,12.911,5.5121
25.597,13.39,6.1401
25.698,13.598,6.5282
25.801,13.926,6.7938
25.904,14.236,7.174
26.007,13.96,7.938
26.108,13.136,9.108
26.211,12.578,9.9496
26.314,11.267,11.35
26.415,10.392,12.006
26.518,9.5852,12.506
26.626,8.5217,12.856
26.728,7.8049,13.147
26.835,6.6919,13.181
26.939,5.7987,13.234
27.04,4.5916,13.021
27.141,3.683,12.648
27.243,2.9757,12.607
27.345,2.4146,12.787
27.447,1.3033,11.856
27.55,0.7999,11.378
27.652,0.522,11.356
27.753,0.395,11.388
27.855,0.0012,11.48
27.959,-0.6695,11.712
28.06,-1.3115,11.918
28.166,-2.1435,12.27
28.269,-2.9128,12.416
28.373,-3.6006,12.562
28.474,-3.9862,12.524
28.577,-4.2071,12.033
28.68,-4.3176,11.457
28.782,-4.5742,11.201
28.891,-4.9069,10.5
28.995,-5.3383,10.105
29.098,-5.7872,9.572
29.199,-6.0064,9.4838
29.304,-6.0979,9.4585
29.408,-6.3114,9.3592
29.512,-6.7908,9.3296
29.613,-7.2404,9.3257
29.717,-7.8787,9.7565
29.825,-8.1274,10.261
29.929,-8.5177,10.604
30.032,-9.0669,11.291
30.133,-9.6093,11.56
30.236,-10.181,11.538
30.339,-10.618,11.419
30.441,-10.869,10.858
30.542,-11.286,10.858
30.643,-11.15,9.8375
30.751,-11.216,9.0798
30.855,-11.389,8.5795
30.962,-11.56,7.8292
31.065,-11.808,7.3812
31.17,-11.952,6.9195
31.271,-12.131,6.6496
31.374,-12.072,6.6564
31.478,-11.778,6.6968
31.579,-11.723,6.4086
31.682,-11.717,6.1094
31.786,-11.436,5.7189
31.89,-11.228,5.3003
31.991,-11.114,4.9686
32.099,-10.652,4.8725
32.2,-10.413,4.7376
32.304,-10.131,4.2646
32.405,-9.97,3.8321
32.507,-9.7458,3.1497
32.61,-9.7203,2.8647
32.712,-9.4435,2.8183
32.813,-9.4263,2.4697
32.916,-9.4344,2.1406
33.019,-9.5183,1.8244
33.12,-9.54,1.6045
33.224,-9.3787,1.1762
33.325,-9.2611,0.9856
33.426,-9.1672,1.2044
33.528,-9.0035,1.0836
33.63,-8.7201,0.7666
33.731,-8.4851,0.5914
33.835,-8.158,0.2249
33.937,-7.9629,0.1453
34.041,-7.4872,0.1547
34.143,-7.3793,0.0905
34.246,-7.1604,-0.1143
34.353,-7.0757,-0.2185
34.455,-6.9392,-0.3685
34.556,-6.6965,0.0726
34.659,-6.5585,-0.0774
34.76,-5.9444,0.3674
34.864,-5.7539,0.2624
34.967,-5.2482,0.7114
35.068,-4.8889,0.7729
35.171,-4.4347,1.1615
35.275,-4.1575,1.3417
35.379,-4.1594,1.4126
35.48,-4.0781,1.2374
35.581,-4.0728,1.1032
35.682,-4.1054,0.9913
35.783,-4.1612,0.8727
35.891,-4.0585,0.8942
35.992,-3.9861,0.863
36.093,-3.8666,0.5281
36.196,-3.7312,0.4595
36.298,-3.4332,0.4073
36.401,-3.2222,0.4863
36.502,-3.0939,0.5261
36.605,-2.9311,0.5402
36.707,-2.679,0.627
36.811,-2.5954,0.5805
36.914,-2.4608,0.5071
37.015,-2.292,0.3322
37.118,-2.1356,0.2098
37.224,-1.9636,0.1587
37.327,-1.8956,0.1424
37.428,-2.0219,0.1285
37.531,-2.0822,0.1128
37.632,-2.3439,-0.0416
37.733,-2.5145,-0.1196
37.837,-2.9426,-0.2095
37.942,-3.3895,-0.6272
38.044,-3.6357,-0.8799
38.148,-3.8966,-1.2448
38.249,-4.1703,-1.7353
38.352,-4.5836,-2.2467
38.454,-4.7214,-2.4827
38.558,-5.1037,-2.5803
38.662,-5.327,-2.6569
38.765,-5.7185,-2.7678
38.867,-5.8746,-2.7851
38.971,-6.3312,-2.5866
39.074,-6.5097,-2.6617
39.177,-7.1624,-2.5809
39.279,-7.4546,-2.7414
39.38,-7.588,-2.8283
39.482,-7.4751,-2.9741
39.583,-7.568,-3.1115
39.684,-7.5228,-3.1945
39.785,-7.6809,-3.3313
39.887,-7.9042,-3.2789
39.988,-8.142,-3.4253
40.091,-8.5258,-3.6685
40.193,-8.648,-3.7696
40.294,-8.8513,-3.9027
40.396,-9.0794,-3.9531
40.497,-9.2658,-3.8647
40.599,-9.3365,-3.7992
40.7,-9.2864,-3.6388
40.803,-9.3677,-3.5152
40.904,-9.3461,-3.4648
41.007,-9.4375,-3.4726
41.11,-9.4002,-3.5562
41.215,-9.5859,-3.7574
41.317,-9.7994,-3.817
41.42,-10.239,-3.8813
41.521,-10.438,-3.9264
41.623,-10.551,-3.8529
41.724,-10.723,-3.8489
41.826,-10.729,-3.6984
41.93,-10.697,-3.5746
42.031,-10.726,-3.344
42.134,-11.024,-3.1692
42.236,-11.661,-2.5424
42.337,-12.186,-2.1847
42.439,-12.791,-1.592
42.543,-13.156,-1.3353
42.646,-13.516,-1.0717
42.749,-13.54,-0.9728
42.852,-13.562,-0.8682
42.957,-14.153,-0.8617
43.066,-14.683,-0.8124
43.169,-15.538,-0.7443
43.272,-16.6,-0.8081
43.374,-17.34,-0.8604
43.477,-18.495,-1.3737
43.579,-19.177,-1.5322
43.682,-19.942,-2.1372
43.784,-20.562,-2.4942
43.887,-21.057,-3.4547
43.989,-21.502,-3.9775
44.091,-21.536,-4.8012
44.195,-21.783,-5.2611
44.296,-21.691,-6.0883
44.397,-21.825,-6.4435
44.503,-21.584,-7.1571
44.605,-21.619,-7.5431
44.706,-21.379,-8.3795
44.807,-21.145,-9.2557
44.909,-21.149,-9.7854
45.01,-21.224,-10.498
45.112,-21.363,-11.257
45.216,-20.899,-12.343
45.317,-20.721,-12.819
45.419,-20.105,-14.096
45.521,-20.008,-14.835
45.624,-19.711,-15.896
45.727,-19.776,-16.723
45.829,-19.836,-17.884
45.932,-19.881,-18.475
46.033,-19.797,-19.529
46.134,-19.817,-20.14
46.237,-19.943,-20.532
46.338,-20.043,-20.782
46.442,-20.126,-20.328
46.547,-20.328,-20.383
46.65,-20.519,-20.76
46.752,-20.94,-20.807
46.857,-21.215,-21.041
46.958,-21.079,-20.739
47.06,-21.128,-20.924
47.164,-21.096,-20.782
47.267,-21.192,-20.93
47.37,-21.665,-21.017
47.474,-22.065,-21.221
47.575,-22.34,-21.405
47.68,-22.339,-21.626
47.782,-22.324,-21.754
47.884,-22.086,-21.789
47.988,-22.121,-22.25
48.091,-21.975,-22.945
48.195,-21.954,-23.497
48.296,-21.962,-23.878
48.398,-21.938,-24.293
48.501,-21.942,-24.783
48.604,-21.948,-24.907
48.707,-21.777,-24.401
48.81,-21.6,-24.461
48.912,-21.615,-24.111
49.014,-21.737,-22.939
49.115,-21.744,-22.584
49.223,-21.472,-21.86
49.326,-20.954,-21.285
49.43,-20.126,-20.168
49.531,-19.445,-19.425
49.633,-18.1,-18.187
49.734,-16.661,-17.132
49.837,-16.308,-16.832
49.941,-14.952,-16.214
50.042,-14.185,-16.102
50.145,-13.133,-16.095
50.248,-13.11,-16.029
50.35,-12.289,-16.262
50.452,-11.572,-16.312
50.553,-11.116,-16.884
50.656,-10.606,-16.719
50.758,-10.454,-18.019
50.86,-10.163,-18.378
50.962,-10.077,-19.044
51.065,-9.8927,-19.075
51.166,-9.9475,-19.144
51.27,-9.8034,-19.183
51.372,-9.9123,-19.336
51.474,-9.7705,-19.462
51.576,-9.5938,-19.411
51.679,-9.5471,-19.501
51.781,-9.44,-19.43
51.884,-9.1842,-19.341
51.986,-8.6012,-19.195
52.088,-7.7043,-18.849
52.19,-6.8976,-18.541
52.292,-5.8586,-18.223
52.395,-5.1854,-18.14
52.5,-4.52,-18.297
52.604,-3.8963,-18.576
52.706,-3.8305,-19.081
52.807,-4.0359,-19.132
52.908,-4.0217,-18.933
53.011,-3.8572,-18.72
53.112,-3.9324,-18.408
53.215,-3.8929,-18.08
53.318,-3.6729,-17.735
53.421,-3.7924,-16.992
53.522,-3.6147,-16.405
53.624,-3.4409,-15.828
53.726,-3.103,-15.413
53.829,-2.5964,-14.904
53.931,-2.2086,-14.631
54.034,-1.642,-14.644
54.138,-1.0755,-14.815
54.24,-0.838,-14.949
54.342,-0.0394,-15.355
54.443,0.585,-15.358
54.547,1.0455,-15.044
54.649,1.2933,-14.738
54.755,1.939,-14.002
54.857,2.4195,-13.68
54.959,2.965,-13.401
55.062,3.5568,-13.076
55.164,3.9326,-13.004
55.266,4.0922,-13.01
55.367,4.2317,-13.022
55.47,4.5963,-13.28
55.573,4.9734,-13.745
55.674,5.207,-14.276
55.777,5.573,-14.216
55.878,5.2434,-14.557
55.981,5.3469,-14.451
56.084,5.0545,-14.088
56.185,5.1893,-13.856
56.288,5.2725,-13.268
56.39,5.4214,-12.905
56.492,5.5353,-12.289
56.594,5.5542,-11.802
56.695,5.7308,-10.992
56.796,5.9256,-10.566
56.899,6.1773,-9.9828
57.005,6.3734,-9.3512
57.107,6.5551,-9.0804
57.214,6.4569,-8.9688
57.317,6.479,-8.7662
57.419,6.5056,-8.616
57.523,6.4586,-8.5238
57.624,6.5265,-8.4654
57.726,6.7287,-8.2052
57.829,6.8979,-8.1129
57.93,7.0674,-8.0297
58.032,7.1599,-8.1651
58.139,7.1377,-8.2889
58.242,7.2469,-8.3104
58.344,7.2253,-8.3734
58.447,7.2111,-8.3488
58.548,7.2167,-8.3293
58.65,7.3172,-8.3317
58.754,7.4753,-8.2524
58.855,7.5531,-8.1837
58.957,7.7815,-8.1536
59.061,7.829,-8.153
59.164,8.0846,-8.2589
59.265,8.1926,-8.1989
59.369,8.3035,-8.2352
59.473,8.4343,-8.1837
59.575,8.5534,-8.2612
59.681,8.7036,-8.2078
59.782,8.8491,-8.1217
59.886,8.8838,-7.887
59.989,8.8602,-7.7271
60.093,8.7669,-7.4023
60.194,8.7023,-7.3667
60.297,8.6591,-6.9585
60.398,8.8251,-6.6609
60.5,8.8842,-6.1673
60.603,8.8402,-6.0549
60.705,8.7405,-5.8758
60.806,8.4147,-5.674
60.909,8.2721,-5.5411
61.012,7.7605,-4.9577
61.113,7.5651,-4.53
61.215,7.4061,-4.3795
61.319,7.1431,-4.1468
61.421,6.8272,-4.2201
61.522,6.4608,-4.1764
61.625,5.8932,-4.1517
61.728,5.6925,-3.9546
61.831,5.9818,-3.9982
61.934,6.1267,-3.9163
62.036,6.3678,-3.4707
62.138,6.6822,-2.7555
62.24,6.9183,-2.4311
62.342,7.4373,-2.6198
62.443,7.745,-2.5657
62.546,8.1686,-2.8428
62.65,8.4785,-2.8341
62.753,9.2313,-2.6507
62.855,9.7421,-2.5703
62.959,10.083,-2.3293
63.062,9.8135,-2.3654
63.165,9.8413,-2.263
63.267,9.7646,-2.1849
63.368,9.8365,-2.0567
63.47,9.7925,-1.9167
63.574,9.8676,-1.6899
63.677,9.7625,-1.7015
63.78,9.6457,-1.837
63.881,9.4786,-1.5555
63.984,9.4299,-1.4181
64.085,9.2493,-1.1292
64.187,9.2732,-0.9127
64.288,9.1687,-0.2033
64.39,9.0833,0.1998
64.494,9.0607,0.3462
64.595,8.9452,0.7188
64.697,8.8441,0.8558
64.798,8.7291,1.1776
64.901,8.7527,1.4941
65.002,8.7524,1.4723
65.105,8.7639,1.5482
65.208,8.8322,1.6843
65.312,8.9535,1.9309
65.413,9.0975,2.2382
65.517,9.1248,2.5054
65.62,8.9852,2.6192
65.723,8.6027,2.9058
65.826,7.9999,3.4613
65.928,7.4351,3.9368
66.032,6.5502,4.1564
66.134,5.9439,4.2465
66.243,5.5398,4.2401
66.351,5.0623,3.8777
66.454,4.594,3.813
66.555,3.9775,3.5503
66.658,3.6649,3.3544
66.76,3.1589,2.7688
66.864,2.6388,2.4816
66.978,2.3442,1.8956
67.081,1.907,1.3443
67.183,1.7813,1.4134
67.287,2.0657,1.7516
67.39,1.8684,2.0159
67.493,2.0862,2.6361
67.597,2.0156,3.1673
67.7,1.8188,4.2189
67.802,1.7973,4.8866
67.905,1.8148,5.305
68.008,1.7301,5.6856
68.111,1.5111,6.1056
68.212,1.4182,6.3266
68.315,1.1992,6.5687
68.42,1.2062,6.3815
68.524,1.0065,6.5101
68.627,0.9296,6.3424
68.733,0.6368,6.3777
68.837,0.4636,6.4545
68.94,0.22,6.5243
69.044,-0.2708,6.6331
69.147,-1.0786,6.779
69.249,-1.4644,6.7602
69.353,-1.5845,6.6724
69.457,-1.6987,6.7367
69.56,-1.8446,6.5625
69.664,-2.0043,6.6167
69.767,-2.1251,6.8205
69.873,-2.415,6.9884
69.977,-2.847,7.0919
70.081,-3.1942,7.0117
70.184,-3.4447,7.1167
70.288,-4.1726,6.8733
70.389,-4.6061,6.8918
70.492,-5.0394,6.8055
70.595,-5.3494,6.7205
70.696,-5.769,6.3103
70.797,-6.1028,6.279
70.898,-6.3023,6.4456
70.999,-6.2206,6.6016
71.101,-6.4936,6.6166
71.205,-5.7941,6.7526
71.309,-5.6298,6.83
71.412,-5.1098,7.0276
71.514,-4.779,7.3728
71.62,-4.0065,8.0614
71.723,-3.595,8.5738
71.824,-3.0187,8.8303
71.926,-2.6903,8.9531
72.028,-2.394,9.2492
72.129,-2.2845,9.4142
72.232,-1.4531,9.5375
72.334,-0.6805,9.3091
72.436,-0.1085,9.1595
72.538,1.1993,8.7993
72.641,2.1049,8.5748
72.744,3.19,8.0451
72.846,4.0096,7.7884
72.947,5.0392,7.0314
73.05,5.6942,6.6295
73.151,6.0969,5.7977
73.254,6.746,5.1128
73.355,7.0994,4.2305
73.457,7.6094,3.9904
73.559,7.8836,3.0496
73.662,8.0603,2.6642
73.764,7.9798,1.8457
73.867,7.7848,1.3168
73.969,7.7638,0.5574
74.074,7.4065,-0.309
74.177,7.3718,-0.8637
74.278,7.4863,-1.6869
74.38,7.8559,-2.1399
74.481,8.7653,-2.3072
74.583,9.0654,-2.7422
74.685,9.9609,-1.9359
74.787,10.51,-1.7258
74.889,11.028,-1.0019
74.992,11.047,-0.9501
75.095,11.42,-0.4442
75.199,11.898,-0.117
75.302,12.407,0.7996
75.405,12.75,1.6771
75.506,13.281,2.1235
75.607,13.57,2.7299
