1.095060597765784710e-01,8.403204845868736950e-01,1.955820348097808137e-01
1.095577078398042720e-01,8.404142809241604839e-01,1.951520848657845031e-01
1.096728787027117930e-01,8.405857277120114546e-01,1.946719888015133459e-01
1.098089547340678623e-01,8.408237105725894223e-01,1.941694762386992901e-01
1.099486260413627542e-01,8.410980404525805199e-01,1.936481518404245816e-01
1.100878561529158167e-01,8.413985041399180131e-01,1.931134226013126176e-01
1.102248427371858852e-01,8.417220977487002154e-01,1.925708644845688378e-01
1.103601208613492618e-01,8.420805364339443155e-01,1.920278933335135552e-01
1.104902736051925211e-01,8.424656346065678703e-01,1.914862927054010178e-01
1.106143622543713095e-01,8.428737876034885224e-01,1.909503806862151987e-01
1.107312603516724253e-01,8.433013907616240257e-01,1.904250010419729355e-01
1.108400291827515427e-01,8.437451398064821362e-01,1.899149787644041076e-01
1.109450900921704897e-01,8.441926437087177160e-01,1.894200697877792272e-01
1.110349532163545094e-01,8.446405230966909095e-01,1.889366694490159926e-01
1.115437176167019123e-01,8.446088321004259214e-01,1.889827040004626035e-01
1.120146142803984807e-01,8.445889313563258449e-01,1.889940436697422621e-01
1.125053741396213614e-01,8.445437979706498233e-01,1.889990939529148373e-01
1.130108530397635619e-01,8.444503771191006480e-01,1.889953954183981322e-01
1.135272867363042448e-01,8.442732980451836955e-01,1.889656006251086429e-01
1.140657145099329139e-01,8.440748162842156566e-01,1.889366882233028677e-01
1.146150876928166140e-01,8.438590621793117252e-01,1.889080574358003861e-01
1.151473856617767216e-01,8.435730171443033276e-01,1.888571040211894092e-01
1.155869386535156584e-01,8.432038395669597675e-01,1.887929898314707478e-01
1.159290249348813862e-01,8.427600154249541564e-01,1.887186248811118239e-01
1.161970278801915113e-01,8.422782672234369050e-01,1.886384211275310974e-01
1.163903654865525439e-01,8.417766933749671887e-01,1.885508015306300578e-01
1.165044662151075161e-01,8.412637798572177861e-01,1.884567423533268227e-01
1.165389733544055922e-01,8.407529690595997307e-01,1.883569194699493132e-01
1.164825660094539750e-01,8.402574029829338320e-01,1.882507133290302614e-01
1.163334512358549788e-01,8.397841407590894702e-01,1.881401140049796805e-01
1.160753047911604607e-01,8.393385142855426251e-01,1.880205781203709570e-01
1.157103138797927477e-01,8.389264562369495026e-01,1.878946965267944691e-01
1.152446927907113811e-01,8.385424094243916215e-01,1.877740154106856407e-01
1.146924377547905438e-01,8.382033458032146500e-01,1.876613884636512963e-01
1.140538960963376203e-01,8.378995027442375232e-01,1.875635368803968972e-01
1.133273781295328214e-01,8.376323070932635284e-01,1.874799349808896620e-01
1.125177651689667074e-01,8.374043121533093492e-01,1.874115590280476529e-01
1.116370164353862326e-01,8.372228774448345900e-01,1.873601925791251732e-01
1.106903605676893831e-01,8.370883033564294751e-01,1.873267367998927568e-01
1.096894751723197919e-01,8.369984120708151565e-01,1.873143645448342998e-01
1.086446485584914717e-01,8.369409627529412754e-01,1.873248218226302997e-01
1.075605836850695995e-01,8.369019873333640724e-01,1.873583902475840224e-01
1.064410447965749712e-01,8.368632372052295931e-01,1.874168346026628684e-01
1.052883223560077963e-01,8.368264396029313490e-01,1.874985402991945493e-01
1.041111933424876818e-01,8.367854365603704103e-01,1.875940450965880857e-01
1.029133656776747840e-01,8.367319673913166111e-01,1.877042313863271361e-01
1.017017295248565933e-01,8.366657317071797273e-01,1.878280290340591796e-01
1.004799458699760506e-01,8.365909349482223423e-01,1.879635042882348561e-01
9.924657848008630601e-02,8.365018697312310847e-01,1.881100563716738006e-01
9.800350478387603870e-02,8.363953819760087116e-01,1.882597249867359601e-01
9.721324811309030312e-02,8.360340145020102032e-01,1.887601536037055994e-01
9.637887186812039986e-02,8.356642361474863057e-01,1.892435727167557091e-01
9.550304199770427716e-02,8.352913037127653872e-01,1.897127609203455856e-01
9.458986068352673304e-02,8.349171697236837941e-01,1.901629870941796974e-01
9.363853940553848454e-02,8.345403322372905164e-01,1.906008410129553798e-01
9.265777065856818651e-02,8.341609414478805551e-01,1.910292326911400829e-01
9.165255779007118464e-02,8.337805743955524207e-01,1.914572864321608114e-01
9.063038235337188275e-02,8.333963022915519270e-01,1.918892639991408855e-01
8.959268996856058209e-02,8.330081251358788519e-01,1.923224806690554956e-01
8.853517193679673325e-02,8.326149915684677438e-01,1.927610292364460021e-01
8.776888064322209415e-02,8.323725028790368574e-01,1.937305521855710588e-01
8.696597010307459408e-02,8.321103387369486182e-01,1.946701113728246668e-01
8.612986662371109603e-02,8.318295505022684777e-01,1.955727039891980157e-01
8.526714120554201859e-02,8.315334424494886800e-01,1.964355889888056428e-01
