"t","x","y"
0,0.5848,0.3333
1,0.5898,0.3367
2,0.5893,0.3343
3,0.5875,0.3309
4,0.5857,0.3277
5,0.5842,0.325
6,0.5829,0.3226
7,0.5819,0.3206
8,0.5811,0.3189
9,0.5909,0.3035
10,0.5922,0.3004
11,0.584,0.2909
12,0.589,0.3008
13,0.588,0.3036
14,0.5856,0.3042
15,0.583,0.3043
16,0.5807,0.3042
17,0.5726,0.2965
18,0.5704,0.2957
19,0.57,0.2972
20,0.5608,0.2892
21,0.5598,0.2897
22,0.5613,0.2924
23,0.5609,0.2981
24,0.5623,0.301
25,0.5707,0.3079
26,0.5729,0.3096
27,0.5735,0.3098
28,0.573,0.3091
29,0.5723,0.3083
30,0.5716,0.3077
31,0.5798,0.31
32,0.581,0.3099
33,0.5827,0.2965
34,0.5766,0.3008
35,0.5743,0.3025
36,0.5732,0.3036
37,0.5724,0.3045
38,0.5718,0.3053
39,0.5713,0.3061
40,0.5708,0.3067
41,0.5705,0.3074
42,0.5684,0.3148
43,0.5679,0.3162
44,0.568,0.3151
45,0.5683,0.3136
46,0.572,0.3034
47,0.5788,0.2931
48,0.58,0.2917
49,0.5794,0.2913
50,0.5785,0.2916
51,0.5777,0.2921
52,0.5768,0.294
53,0.5759,0.2961
54,0.5788,0.2991
55,0.5786,0.3009
56,0.5774,0.302
57,0.5761,0.3029
58,0.575,0.3036
59,0.5797,0.3124
60,0.5905,0.3137
61,0.5975,0.3249
62,0.5966,0.326
63,0.5939,0.3242
64,0.5912,0.322
65,0.5889,0.3201
66,0.5869,0.3184
67,0.5852,0.317
68,0.5838,0.3159
69,0.5826,0.315
70,0.5806,0.3134
71,0.5702,0.3089
72,0.5784,0.3225
73,0.5794,0.3241
74,0.5795,0.3228
75,0.5793,0.321
76,0.5778,0.3186
77,0.5763,0.3162
78,0.5749,0.3143
79,0.5737,0.3126
80,0.5728,0.3112
81,0.572,0.31
82,0.5621,0.2952
83,0.5608,0.293
84,0.5621,0.2946
85,0.5527,0.302
86,0.5518,0.3053
87,0.5531,0.3072
88,0.5549,0.3084
89,0.5574,0.3091
90,0.5598,0.3094
91,0.5619,0.3096
92,0.5697,0.3207
93,0.5716,0.3221
94,0.5718,0.3203
95,0.5714,0.318
96,0.5709,0.3158
97,0.5706,0.3139
98,0.5623,0.3092
99,0.5611,0.3078
100,0.5623,0.3076
101,0.5639,0.3078
102,0.5654,0.308
103,0.5667,0.3081
104,0.5678,0.3082
105,0.5688,0.3082
106,0.5696,0.308
107,0.5703,0.3078
108,0.5619,0.3188
109,0.5606,0.3206
110,0.5615,0.3195
111,0.5628,0.3179
112,0.5641,0.3163
113,0.5653,0.3148
114,0.5663,0.3134
115,0.5672,0.3122
116,0.568,0.3111
117,0.5687,0.3101
118,0.5749,0.3014
119,0.5761,0.2996
120,0.5756,0.3002
121,0.5748,0.3013
122,0.5739,0.3024
123,0.5732,0.3035
124,0.5725,0.3044
125,0.5719,0.3053
126,0.5714,0.306
127,0.571,0.3067
128,0.5706,0.3073
129,0.5702,0.3078
130,0.5699,0.3083
131,0.57,0.3089
132,0.5704,0.3086
133,0.5708,0.3079
134,0.5709,0.3072
135,0.571,0.3064
136,0.5629,0.3199
137,0.5732,0.3131
138,0.5754,0.3106
139,0.5823,0.3158
140,0.5828,0.3154
141,0.5811,0.3139
142,0.5791,0.3123
143,0.5773,0.3109
144,0.5654,0.3162
145,0.5628,0.3167
146,0.5679,0.319
147,0.5695,0.3181
148,0.57,0.3163
149,0.57,0.3145
150,0.5665,0.3091
151,0.566,0.3074
152,0.5668,0.3068
153,0.5732,0.314
154,0.5746,0.315
155,0.5742,0.3139
156,0.5694,0.3202
157,0.5679,0.3203
158,0.5675,0.3185
159,0.5677,0.3165
160,0.5599,0.3058
161,0.5593,0.3033
162,0.5609,0.3035
163,0.5628,0.3044
164,0.5645,0.3053
165,0.5673,0.3058
166,0.5687,0.3063
167,0.5696,0.3067
168,0.5703,0.3071
169,0.5701,0.2972
170,0.5705,0.2941
171,0.571,0.2953
172,0.5782,0.3017
173,0.5793,0.304
174,0.5783,0.3048
175,0.5769,0.3052
176,0.5755,0.3053
177,0.5814,0.3083
178,0.5817,0.3091
179,0.5801,0.3086
180,0.5783,0.308
181,0.5767,0.3074
182,0.5752,0.3069
183,0.5805,0.3179
184,0.5804,0.3195
185,0.5767,0.3222
186,0.5746,0.3209
187,0.5732,0.3186
188,0.577,0.3028
189,0.5772,0.299
190,0.5762,0.2988
191,0.5689,0.3111
192,0.5672,0.3139
193,0.5667,0.3139
194,0.5671,0.3128
195,0.5677,0.3117
196,0.5621,0.3158
197,0.5613,0.3162
198,0.5584,0.3266
199,0.5591,0.3276
200,0.5507,0.3348
201,0.5495,0.3339
202,0.5505,0.3311
203,0.552,0.3283
204,0.5536,0.3256
205,0.5549,0.3233
206,0.5562,0.3212
207,0.561,0.3156
208,0.5634,0.3135
209,0.5649,0.3123
210,0.5662,0.3114
211,0.5777,0.3073
212,0.5697,0.3131
213,0.5675,0.314
214,0.5682,0.304
215,0.5756,0.3064
216,0.5771,0.307
217,0.5763,0.3069
218,0.5793,0.3179
219,0.5867,0.3227
220,0.5987,0.3323
221,0.5992,0.3315
222,0.5965,0.3286
223,0.5934,0.3256
224,0.5893,0.3331
225,0.5799,0.321
226,0.5775,0.3172
227,0.5757,0.3148
228,0.5744,0.3129
229,0.5733,0.3114
230,0.5724,0.3102
231,0.5717,0.3091
232,0.5711,0.3083
233,0.5804,0.2978
234,0.5928,0.3089
235,0.5944,0.3119
236,0.5927,0.3123
237,0.5905,0.3121
238,0.5884,0.3119
239,0.5926,0.3191
240,0.5883,0.3148
241,0.586,0.3132
242,0.5844,0.3126
243,0.5738,0.3155
244,0.5808,0.3167
245,0.5812,0.3151
246,0.5797,0.3133
247,0.5779,0.3118
248,0.5763,0.3105
249,0.5749,0.3094
250,0.5738,0.3086
251,0.5728,0.3079
252,0.5719,0.3074
253,0.5623,0.3005
254,0.5576,0.3081
255,0.5636,0.3043
256,0.5662,0.3038
257,0.5765,0.2971
258,0.5787,0.2963
259,0.5783,0.2976
260,0.5772,0.299
261,0.5718,0.3129
262,0.5701,0.3158
263,0.5693,0.3153
264,0.5794,0.3227
265,0.5703,0.3185
266,0.5678,0.3162
267,0.63,0.3094
268,0.7001,0.3364
269,0.7685,0.3778
270,0.8275,0.441
271,0.8593,0.5133
272,0.8567,0.5992
273,0.8173,0.679
274,0.745,0.7349
275,0.655,0.755
276,0.5659,0.7248
277,0.4928,0.6399
278,0.4327,0.531
279,0.3952,0.4211
280,0.3757,0.3151
281,0.3766,0.2171
282,0.4144,0.1415
283,0.4805,0.1047
284,0.5619,0.0947
285,0.6409,0.1286
286,0.705,0.2112
287,0.7457,0.3174
288,0.7393,0.4287
289,0.7063,0.5291
290,0.6494,0.6123
291,0.5739,0.6633
292,0.495,0.6786
293,0.4207,0.6403
294,0.3733,0.5543
295,0.3659,0.4465
296,0.395,0.342
297,0.4405,0.2512
298,0.4978,0.1864
299,0.5681,0.1556
300,0.6474,0.1645
301,0.7069,0.147
302,0.7645,0.1924
303,0.7856,0.2923
304,0.7736,0.4102
305,0.7367,0.5158
306,0.6721,0.5955
307,0.5889,0.6431
308,0.5025,0.6545
309,0.4229,0.6175
310,0.3662,0.5372
311,0.3493,0.4336
312,0.362,0.3234
313,0.403,0.2278
314,0.4647,0.165
315,0.5332,0.1378
316,0.6103,0.1418
317,0.6776,0.201
318,0.7276,0.2966
319,0.7464,0.41
320,0.7378,0.5197
321,0.6957,0.61
322,0.627,0.6696
323,0.5453,0.6961
324,0.4651,0.6764
325,0.3946,0.6082
326,0.3599,0.5048
327,0.3649,0.3929
328,0.3992,0.2844
329,0.4499,0.2012
330,0.5105,0.1531
331,0.583,0.1308
332,0.6591,0.1502
333,0.7215,0.2178
334,0.7536,0.3231
335,0.7555,0.4391
336,0.73,0.5422
337,0.672,0.6242
338,0.5932,0.6687
339,0.5062,0.6723
340,0.4285,0.6277
341,0.3742,0.5403
342,0.3618,0.434
343,0.3808,0.3227
344,0.4227,0.2291
345,0.4819,0.1675
346,0.5561,0.1393
347,0.6395,0.1537
348,0.7108,0.219
349,0.7514,0.3199
350,0.7638,0.4346
351,0.7457,0.5398
352,0.6897,0.6239
353,0.586,0.6466
354,0.4906,0.6321
355,0.4116,0.5733
356,0.3591,0.4841
357,0.3462,0.3834
358,0.3711,0.2822
359,0.425,0.2062
360,0.4992,0.1767
361,0.5857,0.2246
362,0.6612,0.2966
363,0.7203,0.3859
364,0.7567,0.4801
365,0.7639,0.5726
366,0.7296,0.6584
367,0.6584,0.7109
368,0.5564,0.7188
369,0.4692,0.6763
370,0.4045,0.587
371,0.3467,0.4508
372,0.3282,0.3235
373,0.3458,0.214
374,0.4002,0.1419
375,0.479,0.1196
376,0.5656,0.1342
377,0.6488,0.189
378,0.7086,0.2811
379,0.7465,0.388
380,0.7576,0.4937
381,0.7329,0.5876
382,0.6723,0.6585
383,0.5924,0.695
384,0.506,0.6835
385,0.4294,0.6191
386,0.3814,0.5153
387,0.364,0.4046
388,0.3761,0.2972
389,0.4121,0.2055
390,0.4739,0.1528
391,0.55,0.1336
392,0.6344,0.157
393,0.7234,0.2352
394,0.7772,0.3373
395,0.8018,0.448
396,0.7907,0.5521
397,0.738,0.6363
398,0.6559,0.6828
399,0.5646,0.6907
400,0.4729,0.6385
401,0.4156,0.5693
402,0.3784,0.4728
403,0.3704,0.3692
404,0.3876,0.265
405,0.4279,0.1815
406,0.4913,0.1379
407,0.5707,0.1267
408,0.6521,0.1605
409,0.7133,0.2374
410,0.7482,0.3453
411,0.7568,0.4583
412,0.7326,0.5594
413,0.6749,0.6366
414,0.5938,0.6735
415,0.5047,0.6626
416,0.4242,0.6066
417,0.3701,0.5158
418,0.3477,0.4136
419,0.3158,0.3003
420,0.3197,0.2
421,0.3697,0.1358
422,0.4482,0.123
423,0.5351,0.1492
424,0.6177,0.2045
425,0.6851,0.2859
426,0.7336,0.3846
427,0.7569,0.4933
428,0.7469,0.5932
429,0.698,0.6739
430,0.6212,0.7245
431,0.5317,0.724
432,0.4522,0.6723
433,0.3917,0.5772
434,0.3665,0.4633
435,0.3761,0.3504
436,0.4059,0.2536
437,0.4576,0.1728
