"t","x","y"
0,0.0027,0
1,0.0027,0
2,0.0027,0
3,0.0027,0
4,0.0027,0
5,0.0027,0
6,0.0027,0
7,0.0027,0
8,0.0027,0
9,0.0027,0
10,0.0027,0
11,0.0027,0
12,0.0027,0
13,0.0027,0
14,0.0027,0
15,0.0027,0
16,0.0027,0
17,0.0027,0
18,0.0027,0
19,0.0027,0
20,0.0027,0
21,0.0027,0
22,0.0027,0
23,0.0027,0
24,0.0027,0
25,0.0027,0
26,0.0027,0
27,0.0027,0
28,0.0027,0
29,0.0027,0
30,0.0027,0
31,0.0027,0
32,0.0027,0
33,0.0027,0
34,0.0027,0
35,0.0027,0
36,0.0027,0
37,0.0027,0
38,0.0027,0
39,0.0027,0
40,0.0027,0
41,0.0027,0
42,0.0027,0
43,0.0027,0
44,0.0027,0
45,0.0027,0
46,0,0.003
47,0.0055,0.0059
48,0.0082,0.0089
49,0.0109,0.0148
50,0.0137,0.0118
51,0.0164,0.0178
52,0.0191,0.0207
53,0.0219,0.0237
54,0.0246,0.0266
55,0.0273,0.0266
56,0.0301,0.0296
57,0.0328,0.0325
58,0.0355,0.0355
59,0.0383,0.0385
60,0.041,0.0414
61,0.0437,0.0444
62,0.0464,0.0473
63,0.0492,0.0503
64,0.0519,0.0533
65,0.0546,0.0562
66,0.0574,0.0592
67,0.0601,0.0621
68,0.0628,0.0651
69,0.0656,0.068
70,0.0683,0.071
71,0.071,0.074
72,0.0738,0.0769
73,0.0765,0.0799
74,0.0792,0.0828
75,0.082,0.0858
76,0.0847,0.0888
77,0.0874,0.0917
78,0.0929,0.0947
79,0.0902,0.0976
80,0.0956,0.1006
81,0.0984,0.1036
82,0.1011,0.1065
83,0.1038,0.1095
84,0.1066,0.1124
85,0.1093,0.1154
86,0.112,0.1183
87,0.1148,0.1213
88,0.1175,0.1243
89,0.1202,0.1272
90,0.123,0.1302
91,0.1257,0.1331
92,0.1284,0.1361
93,0.1311,0.1391
94,0.1339,0.142
95,0.1366,0.145
96,0.1393,0.1479
97,0.1421,0.1509
98,0.1448,0.1775
99,0.1475,0.2189
100,0.1503,0.213
101,0.153,0.2396
102,0.1557,0.2456
103,0.1585,0.2515
104,0.1612,0.2544
105,0.1639,0.2604
106,0.1667,0.2633
107,0.1694,0.2722
108,0.1803,0.2781
109,0.2432,0.287
110,0.2514,0.3225
111,0.2596,0.3314
112,0.2678,0.3373
113,0.2732,0.3432
114,0.2787,0.3491
115,0.2814,0.355
116,0.2842,0.3609
117,0.2869,0.358
118,0.2896,0.3639
119,0.2951,0.3669
120,0.3005,0.3698
121,0.306,0.3787
122,0.3251,0.3817
123,0.3415,0.3905
124,0.347,0.3935
125,0.3525,0.3964
126,0.3579,0.4024
127,0.3661,0.4053
128,0.3716,0.4112
129,0.3798,0.4142
130,0.3852,0.4172
131,0.3962,0.4201
132,0.4016,0.426
133,0.4098,0.429
134,0.4208,0.432
135,0.4235,0.4349
136,0.4426,0.4408
137,0.4481,0.4467
138,0.4508,0.4527
139,0.4563,0.4556
140,0.459,0.4586
141,0.4617,0.4645
142,0.4645,0.4675
143,0.4672,0.4734
144,0.4699,0.4763
145,0.4754,0.4822
146,0.4781,0.5059
147,0.4809,0.5118
148,0.4836,0.5207
149,0.4863,0.5325
150,0.4918,0.5533
151,0.4945,0.5621
152,0.5,0.5888
153,0.5027,0.6006
154,0.5055,0.6095
155,0.5109,0.6154
156,0.5137,0.6213
157,0.5164,0.6272
158,0.5219,0.6391
159,0.5246,0.6509
160,0.5301,0.6598
161,0.5328,0.6716
162,0.5383,0.7101
163,0.541,0.7219
164,0.5464,0.7367
165,0.5574,0.7485
166,0.5546,0.7456
167,0.5492,0.7396
168,0.5519,0.7367
169,0.5601,0.7396
170,0.5683,0.7367
171,0.5738,0.7278
172,0.5765,0.7308
173,0.5792,0.7396
174,0.5847,0.7367
175,0.5874,0.7308
176,0.5902,0.7426
177,0.5956,0.7604
178,0.5984,0.7929
179,0.6038,0.8225
180,0.612,0.8077
181,0.6257,0.7988
182,0.6202,0.7988
183,0.6175,0.8018
184,0.6148,0.8047
185,0.623,0.8136
186,0.6202,0.8077
187,0.6284,0.8077
188,0.6066,0.7929
189,0.6093,0.8107
190,0.6202,0.8047
191,0.6175,0.7988
192,0.612,0.8107
193,0.6311,0.8166
194,0.6339,0.8314
195,0.6366,0.8639
196,0.6421,0.8698
197,0.6448,0.8728
198,0.6503,0.8876
199,0.6557,0.8905
200,0.6585,0.8639
201,0.6639,0.8343
202,0.6721,0.8077
203,0.6749,0.7811
204,0.6694,0.7781
205,0.6667,0.7515
206,0.6749,0.7574
207,0.6913,0.7663
208,0.6913,0.7781
209,0.6831,0.7692
210,0.6776,0.7544
