"t","x","y"
0,0.7939,0.1884
1,0.8053,0.2103
2,0.8104,0.2
3,0.8111,0.2004
4,0.8098,0.1999
5,0.8092,0.1836
6,0.8023,0.3672
7,0.8171,0.3918
8,0.8165,0.4001
9,0.778,0.3874
10,0.6567,0.507
11,0.6511,0.5074
12,0.6343,0.5113
13,0.5719,0.5286
14,0.5721,0.5285
15,0.5724,0.5282
16,0.5726,0.5283
17,0.5719,0.5282
18,0.5719,0.5279
19,0.5719,0.528
20,0.5719,0.5281
21,0.5721,0.5271
22,0.5723,0.5271
23,0.5722,0.5267
24,0.5723,0.5266
25,0.5722,0.5265
26,0.5722,0.5261
27,0.5722,0.5259
28,0.5722,0.526
29,0.5387,0.546
30,0.5245,0.5652
31,0.5248,0.5669
32,0.5247,0.5671
33,0.5248,0.5669
34,0.5248,0.5672
35,0.525,0.567
36,0.525,0.5669
37,0.525,0.5671
38,0.5249,0.5669
39,0.5246,0.5674
40,0.5209,0.5899
41,0.486,0.6555
42,0.5725,0.5283
43,0.5724,0.5283
44,0.8171,0.4045
45,0.8022,0.3576
46,0.7985,0.3748
47,0.8264,0.3652
48,0.7421,0.4818
49,0.5499,0.7693
50,0.5613,0.7135
51,0.563,0.7141
52,0.5631,0.7138
53,0.5628,0.7134
54,0.5624,0.7151
55,0.5645,0.7111
56,0.5645,0.7111
57,0.5503,0.767
58,0.5823,0.7823
59,0.6179,0.7851
60,0.6327,0.762
61,0.6152,0.7963
62,0.6152,0.7964
63,0.6289,0.7759
64,0.6253,0.7753
65,0.6234,0.8124
66,0.6547,0.8543
67,0.6528,0.8481
68,0.6524,0.8487
69,0.62,0.7865
70,0.564,0.782
71,0.5398,0.7914
72,0.5158,0.7909
73,0.5491,0.7704
74,0.5184,0.7851
75,0.5582,0.7686
76,0.567,0.7748
77,0.5835,0.5775
78,0.5722,0.5284
79,0.5722,0.5286
80,0.5721,0.5288
81,0.5677,0.8292
82,0.6155,0.8369
83,0.6164,0.8384
84,0.6164,0.838
85,0.6153,0.7753
86,0.5993,0.6749
87,0.6012,0.6325
88,0.5507,0.7706
89,0.6145,0.8382
90,0.6143,0.8385
91,0.6133,0.866
92,0.6459,0.837
93,0.646,0.8372
94,0.5817,0.8494
95,0.59,0.6374
96,0.6964,0.5822
97,0.7195,0.5217
98,0.7939,0.3532
99,0.8227,0.2409
100,0.8258,0.2319
101,0.8122,0.2089
102,0.7972,0.2436
103,0.7919,0.4213
104,0.7146,0.6109
105,0.6258,0.87
106,0.6353,0.8353
107,0.6113,0.8041
108,0.6148,0.7968
109,0.6331,0.7647
110,0.5974,0.8131
111,0.5632,0.7888
112,0.5466,0.8502
113,0.5466,0.8501
114,0.5464,0.85
115,0.5466,0.8504
116,0.5465,0.8503
117,0.5467,0.8506
118,0.5462,0.8499
119,0.5419,0.8581
120,0.5371,0.8602
121,0.5674,0.8482
122,0.6162,0.7945
123,0.6262,0.8523
124,0.4692,0.7531
125,0.3977,0.7054
126,0.4581,0.7526
127,0.5222,0.7971
128,0.5461,0.8303
129,0.6551,0.8517
130,0.6122,0.8362
131,0.6152,0.8377
132,0.611,0.7682
133,0.6655,0.7053
134,0.7484,0.6782
135,0.7981,0.6279
136,0.7791,0.4999
137,0.821,0.2306
138,0.8032,0.1758
139,0.8029,0.1334
140,0.7961,0.1346
141,0.8235,0.168
