"t","x","y"
0,0.1122,0.1796
1,0.1124,0.1796
2,0.1124,0.1795
3,0.1124,0.1794
4,0.1125,0.1795
5,0.1124,0.1797
6,0.1122,0.1797
7,0.1122,0.18
8,0.1123,0.1799
9,0.1124,0.1799
10,0.1277,0.1476
11,0.1246,0.1687
12,0.4849,0.8076
13,0.3222,0.4414
14,0.3224,0.4399
15,0.2093,0.6446
16,0.3523,0.8048
17,0.3322,0.7666
18,0.3593,0.733
19,0.3735,0.5724
20,0.3181,0.5175
21,0.3183,0.5176
22,0.3184,0.5173
23,0.3224,0.7025
24,0.4549,0.8736
25,0.4448,0.893
26,0.4008,0.7987
27,0.3817,0.6001
28,0.3569,0.5143
29,0.357,0.5136
30,0.357,0.5132
31,0.3571,0.5134
32,0.3568,0.5136
33,0.357,0.5139
34,0.357,0.5143
35,0.3569,0.5138
36,0.3572,0.5133
37,0.4465,0.4834
38,0.5617,0.4201
39,0.6292,0.4935
40,0.6422,0.5203
41,0.624,0.4052
42,0.6215,0.3196
43,0.6694,0.1805
44,0.7342,0.1673
45,0.7346,0.1666
46,0.646,0.2794
47,0.4554,0.4837
48,0.2433,0.5481
49,0.2165,0.6123
50,0.2984,0.5793
51,0.2048,0.6311
52,0.1857,0.6061
53,0.1159,0.6434
54,0.1293,0.7023
55,0.2039,0.7836
56,0.2039,0.7838
57,0.2108,0.7741
58,0.2339,0.7428
59,0.3198,0.5818
60,0.3561,0.5589
61,0.2623,0.5942
62,0.1738,0.6333
63,0.2432,0.7199
64,0.3871,0.8009
65,0.4416,0.8183
66,0.4416,0.8186
67,0.4326,0.9244
68,0.4155,0.8467
69,0.3389,0.7557
70,0.3851,0.685
71,0.4121,0.5438
72,0.4926,0.4794
73,0.5702,0.464
74,0.6003,0.3906
75,0.6022,0.314
76,0.5932,0.312
77,0.3951,0.4985
78,0.388,0.4246
79,0.433,0.2946
80,0.4957,0.2109
81,0.56,0.2494
82,0.5946,0.3121
83,0.6189,0.3027
