"t","x","y"
0,0.6188,0.9516
1,0.6091,0.9633
2,0.6191,0.9506
3,0.6239,0.9423
4,0.6334,0.9417
5,0.6473,0.9381
6,0.6464,0.9454
7,0.65,0.9507
8,0.6682,0.9452
9,0.6587,0.9442
10,0.6653,0.9475
11,0.6596,0.9359
12,0.6394,0.9377
13,0.6076,0.9395
14,0.5718,0.9497
15,0.5763,0.9478
16,0.582,0.9299
17,0.59,0.9228
18,0.6031,0.9223
19,0.6029,0.9319
20,0.6231,0.9469
21,0.6366,0.9424
22,0.6265,0.9337
23,0.6278,0.9202
24,0.6362,0.922
25,0.6343,0.9102
26,0.6241,0.9034
27,0.6238,0.9126
28,0.6403,0.92
29,0.6439,0.9215
30,0.6635,0.9215
31,0.667,0.9101
32,0.674,0.9174
33,0.6987,0.9247
34,0.697,0.945
35,0.7036,0.957
36,0.7034,0.9733
37,0.7064,0.9775
38,0.723,0.9753
39,0.7322,0.9415
40,0.7516,0.9379
41,0.7689,0.9517
42,0.7831,0.9498
43,0.7714,0.9512
44,0.7437,0.9559
45,0.7315,0.948
46,0.7153,0.9386
47,0.6974,0.9389
48,0.6893,0.9365
49,0.69,0.9295
50,0.6931,0.9341
51,0.6972,0.9406
52,0.6923,0.9439
53,0.7111,0.9471
54,0.7214,0.9525
55,0.7236,0.9612
56,0.7207,0.9574
57,0.7193,0.9488
58,0.7223,0.9397
59,0.741,0.9288
60,0.7534,0.9199
61,0.7564,0.917
62,0.7619,0.9221
63,0.7682,0.9227
64,0.7776,0.9175
65,0.804,0.9146
66,0.8107,0.9205
67,0.8035,0.9276
68,0.8044,0.9318
69,0.7948,0.9329
70,0.7701,0.9207
71,0.781,0.9028
72,0.7689,0.9059
73,0.7642,0.9126
74,0.7663,0.9152
75,0.7764,0.9245
76,0.7881,0.9184
77,0.7939,0.925
78,0.8072,0.9335
79,0.7807,0.9428
80,0.7764,0.9511
81,0.7981,0.9499
82,0.8035,0.9545
83,0.8155,0.963
84,0.8148,0.9757
85,0.7851,0.9946
86,0.7819,0.9992
87,0.8005,0.9842
88,0.8182,0.9972
89,0.8587,0.9956
90,0.8684,0.9959
91,0.8629,1
92,0.8582,0.9897
93,0.8515,0.9925
94,0.8485,0.9962
95,0.8268,0.9929
96,0.8195,0.9831
97,0.8211,0.9798
98,0.847,0.9841
99,0.8525,0.9958
100,0.857,0.9912
101,0.8689,0.982
102,0.8646,0.9886
103,0.879,0.995
104,0.8747,0.9866
105,0.8453,0.9866
106,0.8376,0.9861
107,0.8506,0.9829
108,0.8598,0.9822
109,0.8785,0.9753
110,0.9012,0.9713
111,0.8943,0.9946
112,0.8953,0.9956
113,0.9298,0.9815
114,0.9398,0.9785
115,0.952,0.9697
116,0.9573,0.9632
117,0.9764,0.9699
118,0.981,0.9656
119,0.966,0.9552
120,0.9719,0.9481
