"t","x","y"
0,0.8336,0.4904
1,0.8336,0.4905
2,0.8336,0.4906
3,0.8339,0.4906
4,0.8342,0.4909
5,0.8367,0.4914
6,0.8374,0.4917
7,0.8368,0.4912
8,0.8366,0.4865
9,0.836,0.4598
10,0.8438,0.4527
11,0.8361,0.4412
12,0.8324,0.4372
13,0.8261,0.4355
14,0.823,0.435
15,0.8349,0.4392
16,0.8485,0.451
17,0.8418,0.4573
18,0.8434,0.4571
19,0.8372,0.4563
20,0.837,0.4563
21,0.837,0.4562
22,0.8371,0.4562
23,0.8371,0.4563
24,0.8369,0.4563
25,0.837,0.4563
26,0.837,0.4562
27,0.8368,0.4561
28,0.8368,0.4562
29,0.837,0.4563
30,0.8369,0.4563
31,0.8356,0.4647
32,0.8411,0.4844
33,0.8312,0.4949
34,0.8199,0.4992
35,0.8167,0.5008
36,0.8198,0.5049
37,0.8199,0.5029
38,0.8204,0.4991
39,0.8153,0.499
40,0.8072,0.5009
41,0.7974,0.5153
42,0.7918,0.518
43,0.7921,0.518
44,0.7923,0.5181
45,0.7921,0.518
46,0.7921,0.518
47,0.7921,0.5179
48,0.7919,0.518
49,0.792,0.5179
50,0.8023,0.5113
51,0.8368,0.5323
52,0.8513,0.5382
53,0.8751,0.5384
54,0.8795,0.5413
55,0.8797,0.541
56,0.8782,0.5363
57,0.8781,0.5362
58,0.8783,0.5362
59,0.8783,0.5361
60,0.8782,0.5362
61,0.8783,0.5361
62,0.8782,0.5361
63,0.8783,0.536
64,0.8787,0.5361
65,0.8785,0.536
66,0.8782,0.5361
67,0.8783,0.5362
68,0.8788,0.5361
69,0.878,0.5362
70,0.8546,0.5294
71,0.8424,0.529
72,0.8254,0.5101
73,0.8138,0.5067
74,0.7863,0.5204
75,0.7494,0.5187
76,0.7295,0.5204
77,0.7169,0.526
78,0.714,0.5269
79,0.7136,0.5272
80,0.6808,0.5354
81,0.6458,0.5099
82,0.6457,0.5097
83,0.6454,0.5099
84,0.651,0.5059
85,0.6509,0.5059
86,0.6508,0.5058
87,0.6509,0.5058
