"t","x","y"
0,0.0376,0.9901
1,0.0377,0.9901
2,0.0377,0.9901
3,0.0377,0.9901
4,0.0377,0.9901
5,0.0384,0.9901
6,0.0408,0.9893
7,0.0482,0.9881
8,0.0518,0.9851
9,0.0518,0.9851
10,0.0519,0.9853
11,0.0522,0.9886
12,0.0522,0.9886
13,0.0522,0.9886
14,0.0522,0.9886
15,0.0523,0.9886
16,0.0522,0.9886
17,0.0522,0.9886
18,0.0522,0.9886
19,0.0522,0.9886
20,0.0522,0.9886
21,0.0523,0.9886
22,0.0517,0.9885
23,0.045,0.988
24,0.0438,0.9881
25,0.0378,0.9901
26,0.0377,0.9901
27,0.0377,0.9901
28,0.0377,0.9901
29,0.0377,0.9901
30,0.0377,0.9901
31,0.0378,0.9901
32,0.0377,0.9901
33,0.0377,0.9901
34,0.0378,0.9901
35,0.0378,0.9901
36,0.0377,0.9901
37,0.0377,0.9901
38,0.0376,0.9901
39,0.0379,0.9902
40,0.0377,0.9901
41,0.0402,0.9886
42,0.0338,0.9886
43,0.0323,0.9891
44,0.0323,0.9891
45,0.0324,0.9891
46,0.0233,0.9903
47,0.017,0.9926
48,0.0143,0.9914
49,0.0141,0.9914
50,0.0142,0.9914
51,0.0142,0.9914
52,0.0134,0.9917
53,0.0145,0.9915
54,0.0146,0.9915
55,0.0146,0.9915
56,0.0146,0.9915
57,0.0145,0.9915
58,0.0144,0.9915
59,0.0144,0.9915
60,0.0141,0.9915
61,0.0142,0.9915
62,0.0143,0.9915
63,0.0142,0.9915
64,0.0142,0.9915
65,0.0142,0.9915
66,0.0143,0.9915
67,0.0143,0.9915
68,0.0141,0.9915
69,0.0145,0.992
70,0.0155,0.9936
71,0.0139,0.9959
72,0.0072,0.9953
73,0.0064,0.9972
74,0.0045,0.9968
75,0.0045,0.9968
76,0.0045,0.9968
77,0.0045,0.9968
78,0.0044,0.9968
79,0.0045,0.9968
80,0.0046,0.9968
81,0.0068,0.9954
82,0.0132,0.9925
83,0.0142,0.9915
84,0.0142,0.9915
85,0.0141,0.9915
86,0.0141,0.9915
87,0.0142,0.9915
88,0.0143,0.9914
89,0.0147,0.9913
90,0.0142,0.9915
91,0.02,0.9926
92,0.0383,0.9874
93,0.0406,0.9894
94,0.0456,0.988
95,0.0409,0.9894
96,0.039,0.9899
