"t","x","y"
0,0.9533,1
1,0.9529,0.9997
2,0.9532,0.9979
3,0.9524,0.9954
4,0.9511,0.9937
5,0.9512,0.9935
6,0.9511,0.9932
7,0.9505,0.993
8,0.9491,0.9888
9,0.9488,0.9884
10,0.9487,0.9883
11,0.9483,0.9876
12,0.9474,0.9926
13,0.9474,0.9925
14,0.9473,0.9925
15,0.9473,0.9925
16,0.9462,0.9912
17,0.9458,0.9826
18,0.9458,0.9826
19,0.9473,0.9799
20,0.9497,0.9705
21,0.9522,0.9635
22,0.9788,0.9244
23,0.9787,0.9239
24,0.9787,0.9239
25,0.9787,0.9239
26,0.9787,0.9239
27,0.9787,0.9239
28,0.9787,0.9239
29,0.9787,0.9239
30,0.9787,0.9239
31,0.9787,0.9238
32,0.9787,0.9237
33,0.9784,0.9222
34,0.9784,0.9222
35,0.9784,0.9222
36,0.9784,0.9222
37,0.9784,0.9222
38,0.9819,0.9133
39,0.9858,0.9082
40,0.9833,0.8993
41,0.9858,0.8857
42,0.9858,0.8857
43,0.9858,0.8857
44,0.9858,0.8857
45,0.9858,0.8857
46,0.989,0.8866
47,0.9888,0.8789
48,0.9893,0.8781
49,0.9893,0.8781
50,0.9897,0.8733
51,0.9897,0.8733
52,0.9897,0.8671
53,0.9911,0.8578
54,0.9889,0.8605
55,0.9854,0.8621
56,0.9847,0.8628
57,0.9846,0.8627
58,0.9843,0.8637
59,0.9835,0.8649
60,0.9834,0.8651
61,0.9834,0.8651
62,0.9829,0.8655
63,0.9827,0.8656
64,0.9827,0.8656
65,0.9804,0.8709
66,0.9806,0.8715
67,0.9807,0.8714
68,0.9808,0.8717
69,0.9802,0.8723
70,0.9797,0.8715
71,0.9787,0.8718
72,0.9782,0.8706
73,0.9786,0.8688
74,0.9787,0.8686
75,0.9786,0.8676
76,0.9788,0.8679
77,0.9788,0.8679
78,0.9788,0.8679
79,0.9786,0.868
80,0.9782,0.8678
81,0.9777,0.8672
82,0.9775,0.8655
83,0.9775,0.8655
84,0.9776,0.8654
85,0.9781,0.8658
86,0.9781,0.8658
87,0.9781,0.8658
88,0.9781,0.8658
89,0.9784,0.8655
90,0.9783,0.8648
91,0.9779,0.8634
92,0.9779,0.8635
93,0.9829,0.8563
94,0.9873,0.8534
95,0.9902,0.8488
96,0.9903,0.8473
97,0.9886,0.8464
98,0.9863,0.847
99,0.9865,0.8472
100,0.9865,0.8472
101,0.9866,0.8473
102,0.9875,0.8479
103,0.9875,0.8479
104,0.9875,0.8479
105,0.9875,0.8478
106,0.9875,0.8479
107,0.99,0.8434
108,0.9924,0.8367
109,0.9915,0.8339
110,0.9865,0.8423
111,0.9884,0.846
112,0.9891,0.8512
113,0.9892,0.8561
114,0.9899,0.8609
115,0.9921,0.8596
116,0.9923,0.8578
117,0.9919,0.8583
118,0.992,0.8623
119,0.992,0.8623
120,0.9901,0.8724
121,0.9918,0.8624
122,0.9918,0.8624
123,0.9918,0.8623
124,0.9918,0.8621
125,0.9918,0.8621
126,0.9919,0.8621
127,0.9918,0.8621
128,0.9918,0.862
129,0.9918,0.8621
130,0.9918,0.862
131,0.992,0.8623
132,0.9915,0.8631
133,0.9915,0.8632
134,0.9897,0.8734
135,0.9897,0.8733
136,0.9897,0.8733
137,0.9897,0.8733
138,0.9897,0.8735
139,0.9898,0.8736
140,0.9906,0.8744
141,0.9914,0.8648
142,0.9918,0.862
143,0.9918,0.8621
144,0.9918,0.8621
145,0.9918,0.8621
146,0.9918,0.862
147,0.9918,0.862
148,0.9918,0.8621
149,0.9918,0.862
150,0.9919,0.8578
151,0.9919,0.8576
152,0.9919,0.8576
153,0.9916,0.8575
154,0.9915,0.8573
155,0.9915,0.8573
156,0.9915,0.857
157,0.9915,0.857
158,0.9915,0.8571
159,0.9912,0.8572
160,0.9911,0.8678
161,0.9872,0.8744
162,0.9827,0.876
163,0.9801,0.881
164,0.9796,0.887
165,0.9772,0.8942
166,0.9766,0.8996
167,0.9766,0.8997
168,0.9766,0.8996
169,0.9766,0.8996
170,0.9766,0.8997
171,0.9766,0.8997
172,0.9766,0.8997
173,0.9767,0.8996
174,0.9766,0.8997
175,0.9766,0.8997
176,0.9766,0.8997
177,0.9766,0.8996
178,0.9766,0.8997
179,0.9766,0.8997
180,0.9766,0.8997
181,0.9766,0.8997
182,0.9766,0.8997
183,0.9766,0.8997
184,0.9766,0.8997
185,0.9766,0.8997
186,0.9766,0.8996
187,0.9766,0.8997
188,0.9766,0.8997
189,0.9766,0.8997
190,0.9766,0.8997
191,0.9766,0.8997
192,0.9769,0.9024
193,0.977,0.9025
194,0.977,0.9025
