t,x,y
0.0,0.21568627451051725,1.0
1.0,0.21895424837930477,1.0
2.0,0.21895424837930477,0.994845360824911
3.0,0.22222222222626442,0.9896907216489126
4.0,0.22222222222626442,0.9896907216489126
5.0,0.22222222222626442,0.9896907216489126
6.0,0.22222222222626442,0.9896907216489126
7.0,0.225490196084138,0.9896907216489126
8.0,0.225490196084138,0.9845360824738236
9.0,0.22875816993109765,0.9768041237111902
10.0,0.23202614379260922,0.9716494845361012
11.0,0.23202614379260922,0.9690721649485567
12.0,0.2352941176504828,0.9639175257725583
13.0,0.2352941176504828,0.9639175257725583
14.0,0.2352941176504828,0.9639175257725583
15.0,0.2352941176504828,0.9639175257725583
16.0,0.2352941176504828,0.9639175257725583
17.0,0.2352941176504828,0.9639175257725583
18.0,0.2352941176504828,0.9639175257725583
19.0,0.2385620915083564,0.9613402061850138
20.0,0.24183006536622997,0.9587628865974693
21.0,0.24183006536622997,0.9587628865974693
22.0,0.24183006536622997,0.9587628865974693
23.0,0.24183006536622997,0.9587628865974693
24.0,0.24183006536622997,0.9587628865974693
25.0,0.2450980392168276,0.9587628865974693
26.0,0.2483660130747012,0.9561855670099249
27.0,0.2483660130747012,0.9561855670099249
28.0,0.2483660130747012,0.9561855670099249
29.0,0.2483660130747012,0.9561855670099249
30.0,0.2483660130747012,0.9561855670099249
31.0,0.25163398693257477,0.9561855670099249
32.0,0.25490196079044836,0.9510309278348359
33.0,0.25490196079044836,0.9458762886597469
34.0,0.25490196079044836,0.9458762886597469
35.0,0.25490196079044836,0.9458762886597469
36.0,0.25816993464832194,0.9458762886597469
37.0,0.25816993464832194,0.9458762886597469
38.0,0.25816993464832194,0.9458762886597469
39.0,0.26143790849891957,0.9407216494837485
40.0,0.26470588235679315,0.9355670103086595
41.0,0.26797385621466674,0.93041237113448
42.0,0.26797385621466674,0.9278350515469356
43.0,0.2712418300725403,0.9252577319593911
44.0,0.2712418300725403,0.9252577319593911
45.0,0.2712418300725403,0.9252577319593911
46.0,0.2712418300725403,0.9226804123718466
47.0,0.27450980392313795,0.9175257731967577
48.0,0.27777777778101154,0.9149484536083037
49.0,0.2810457516388851,0.9072164948456702
50.0,0.2843137254967587,0.9020618556705813
51.0,0.2875816993509943,0.8943298969079478
52.0,0.2875816993509943,0.8917525773194939
53.0,0.2875816993509943,0.8917525773194939
54.0,0.2875816993509943,0.8917525773194939
55.0,0.2875816993509943,0.8891752577319494
56.0,0.2908496732052299,0.8840206185568604
57.0,0.2941176470631035,0.8840206185568604
58.0,0.2973856209209771,0.876288659794227
59.0,0.3006535947788507,0.871134020619138
60.0,0.3006535947788507,0.868556701030684
61.0,0.3006535947788507,0.8659793814431396
62.0,0.30392156864036224,0.8659793814431396
63.0,0.3071895424873219,0.8582474226805061
64.0,0.31045751634519547,0.8530927835054172
65.0,0.3137254901921551,0.8479381443303282
66.0,0.3137254901921551,0.8402061855667853
67.0,0.3169934640645806,0.8350515463916963
68.0,0.3169934640645806,0.8273195876272439
69.0,0.32026143791154027,0.8221649484539739
70.0,0.32026143791154027,0.81958762886552
71.0,0.32026143791154027,0.81958762886552
72.0,0.32026143791154027,0.81958762886552
73.0,0.32026143791154027,0.81958762886552
74.0,0.32352941176941385,0.8170103092779755
75.0,0.32679738562728744,0.8118556701028865
76.0,0.3300653594742471,0.8067010309277975
77.0,0.3333333333466726,0.8015463917508896
78.0,0.33660130719363224,0.7963917525767101
79.0,0.33660130719363224,0.7912371134016212
80.0,0.3398692810515058,0.7886597938140767
81.0,0.3398692810515058,0.7886597938140767
82.0,0.3398692810515058,0.7886597938140767
83.0,0.3398692810515058,0.7886597938140767
84.0,0.3431372549093794,0.7835051546389877
85.0,0.34640522875997704,0.7809278350514433
86.0,0.34967320262876456,0.7757731958763543
87.0,0.3529411764757242,0.7731958762888098
88.0,0.3529411764757242,0.7680412371128114
89.0,0.3529411764757242,0.7680412371128114
90.0,0.3562091503335978,0.7654639175252669
91.0,0.35947712418055744,0.7654639175252669
92.0,0.35947712418055744,0.7603092783501779
93.0,0.362745098042069,0.755154639175089
94.0,0.362745098042069,0.7525773195875445
95.0,0.362745098042069,0.7525773195875445
96.0,0.362745098042069,0.7525773195875445
97.0,0.362745098042069,0.755154639175089
98.0,0.3660130718999426,0.7525773195875445
99.0,0.3692810457578162,0.7525773195875445
100.0,0.37254901961568976,0.75
101.0,0.3758169934662874,0.7448453608240015
102.0,0.37908496732416097,0.7422680412364571
103.0,0.37908496732416097,0.7396907216489126
104.0,0.37908496732416097,0.7396907216489126
105.0,0.37908496732416097,0.7396907216489126
106.0,0.38235294118203456,0.7371134020613681
107.0,0.38235294118203456,0.7345360824747331
108.0,0.38562091503990814,0.7293814432996442
109.0,0.38888888889414375,0.7216494845361012
110.0,0.39215686274837935,0.7164948453610123
111.0,0.39215686274837935,0.7113402061859233
112.0,0.39215686274837935,0.7087628865983788
113.0,0.39542483660625294,0.7061855670108343
114.0,0.3986928104641265,0.7061855670108343
115.0,0.3986928104641265,0.6984536082472914
116.0,0.40196078431836213,0.6932989690722025
117.0,0.40522875817259774,0.685567010309569
118.0,0.4084967320304713,0.6778350515469356
119.0,0.4084967320304713,0.6701030927833926
120.0,0.4117647058883449,0.6649484536083037
121.0,0.4117647058883449,0.6597938144332147
122.0,0.4150326797462185,0.6572164948456702
123.0,0.4150326797462185,0.6520618556705813
124.0,0.4183006536004541,0.6443298969070383
125.0,0.4215686274546897,0.6365979381444049
126.0,0.4215686274546897,0.6288659793817715
127.0,0.4248366013125633,0.6211340206182285
128.0,0.4248366013125633,0.6134020618555951
129.0,0.4281045751704369,0.6082474226786871
130.0,0.4281045751704369,0.6005154639169632
131.0,0.4281045751704369,0.5927835051543298
132.0,0.4313725490246725,0.5876288659792408
133.0,0.4313725490246725,0.5850515463916963
134.0,0.4313725490246725,0.5824742268041518
135.0,0.434640522889822,0.5798969072166074
136.0,0.43790849673678167,0.5773195876281534
137.0,0.44117647059465526,0.56958762886552
138.0,0.4444444444416149,0.5618556701028865
139.0,0.44771241830676445,0.5541237113393436
140.0,0.44771241830676445,0.5463917525767101
141.0,0.450980392168276,0.5412371134016212
142.0,0.450980392168276,0.5335051546398972
143.0,0.450980392168276,0.5283505154638988
