"t","x","y"
0,0.0029,0.2366
1,0.0029,0.2366
2,0.0029,0.2366
3,0.0029,0.2366
4,0.0029,0.2366
5,0.0029,0.2366
6,0.0029,0.2366
7,0.0029,0.2366
8,0.0029,0.2366
9,0.0029,0.2366
10,0.0029,0.2366
11,0.0029,0.2366
12,0.0029,0.2366
13,0.0029,0.2366
14,0.0029,0.2366
15,0.0029,0.2366
16,0.0029,0.2366
17,0.0029,0.2366
18,0.0029,0.2366
19,0.0029,0.2366
20,0.0029,0.2366
21,0.0029,0.2366
22,0.0031,0.2367
23,0.0031,0.2364
24,0.0034,0.2363
25,0.0038,0.2395
26,0.0039,0.2399
27,0.0035,0.2388
28,0.0039,0.24
29,0.004,0.2402
30,0.0041,0.2402
31,0.0042,0.2385
32,0.0042,0.2395
33,0.0032,0.2373
34,0.0032,0.2351
35,0.0032,0.2351
36,0.0031,0.2352
37,0.0031,0.2352
38,0.0034,0.2353
39,0.0037,0.2359
40,0.0032,0.2352
41,0.0031,0.2353
42,0.0034,0.2404
43,0.0036,0.2402
44,0.0037,0.2402
45,0.0039,0.24
46,0.0039,0.24
47,0.0039,0.2405
48,0.0033,0.2409
49,0.0038,0.2395
50,0.0052,0.2334
51,0.0057,0.2346
52,0.0062,0.2345
53,0.0066,0.2355
54,0.0067,0.2373
55,0.007,0.2387
56,0.0069,0.2395
57,0.007,0.24
58,0.0065,0.2393
59,0.0063,0.2388
60,0.007,0.2393
61,0.0069,0.2399
62,0.0072,0.2397
63,0.0072,0.2397
64,0.0072,0.2397
65,0.0072,0.2397
66,0.0072,0.2397
67,0.0072,0.2397
68,0.0072,0.2397
69,0.0072,0.2397
70,0.0072,0.2397
71,0.0072,0.2397
72,0.0072,0.2397
73,0.0072,0.2397
74,0.0072,0.2397
75,0.0072,0.2397
76,0.0072,0.2397
77,0.0072,0.2397
78,0.0072,0.2397
79,0.0072,0.2397
80,0.0072,0.2397
81,0.0072,0.2397
82,0.0072,0.2397
83,0.0072,0.2397
84,0.0072,0.2397
85,0.0072,0.2398
86,0.0066,0.2396
87,0.0061,0.239
88,0.0059,0.2383
89,0.005,0.2403
90,0.0029,0.2365
91,0.0033,0.2344
92,0.0032,0.2355
93,0.0024,0.2339
94,0.0024,0.2323
95,0.0024,0.2311
96,0.0024,0.2313
97,0.0029,0.2342
98,0.0033,0.2352
99,0.0034,0.2361
100,0.0038,0.2361
101,0.0034,0.2341
102,0.003,0.2331
103,0.0028,0.2342
104,0.0033,0.2349
105,0.0033,0.2349
106,0.0033,0.2349
107,0.0033,0.2349
108,0.0032,0.2353
109,0.0028,0.2359
110,0.0034,0.2384
111,0.0044,0.2388
112,0.0043,0.2396
113,0.004,0.24
114,0.0048,0.2394
115,0.0043,0.2375
116,0.0032,0.2355
117,0.0018,0.2352
118,0.0018,0.2333
119,0.0015,0.2301
120,0.0017,0.2294
121,0.0019,0.228
122,0.0019,0.2292
123,0.0023,0.2302
124,0.0024,0.2322
125,0.0023,0.2331
126,0.0027,0.2327
127,0.0024,0.2339
128,0.0018,0.234
129,0.0014,0.2342
130,0.0013,0.2342
131,0.0015,0.2344
132,0.0019,0.235
133,0.0017,0.236
134,0.0017,0.236
135,0.0019,0.2362
136,0.0019,0.2362
137,0.0019,0.2362
138,0.0019,0.2362
139,0.0019,0.2362
140,0.0019,0.2362
141,0.0019,0.2362
142,0.0019,0.2362
143,0.0019,0.2362
144,0.0019,0.2362
145,0.0019,0.2362
146,0.0019,0.2362
147,0.0019,0.2362
148,0.0019,0.2362
149,0.0019,0.2362
150,0.0019,0.2362
151,0.0019,0.2362
152,0.0019,0.2362
153,0.0019,0.2362
154,0.0019,0.2362
155,0.0019,0.2362
156,0.0019,0.2362
157,0.0022,0.2359
158,0.0026,0.2354
159,0.0026,0.2364
160,0.0026,0.2364
161,0.0026,0.2364
162,0.0026,0.2364
163,0.0026,0.2364
164,0.0026,0.2364
165,0.0026,0.2364
166,0.0026,0.2364
167,0.0026,0.2364
168,0.0027,0.2363
169,0.0031,0.2354
170,0.0032,0.2349
171,0.0034,0.2346
172,0.0032,0.2354
173,0.0032,0.2354
174,0.0032,0.2353
175,0.0032,0.2351
176,0.0032,0.2351
177,0.0031,0.2352
178,0.0031,0.2352
179,0.0031,0.2352
180,0.0031,0.2352
181,0.0031,0.2352
182,0.0032,0.2351
183,0.0032,0.2352
184,0.003,0.2376
185,0.0031,0.2372
186,0.0027,0.2389
187,0.0033,0.2401
188,0.0028,0.2375
189,0.0025,0.2359
190,0.0025,0.2359
191,0.0025,0.2359
192,0.0024,0.2347
193,0.0024,0.2319
194,0.0021,0.2333
195,0.0015,0.2342
196,0.0014,0.2344
197,0.0015,0.2346
198,0.0016,0.236
199,0.0015,0.2367
200,0.0011,0.237
201,9e-04,0.236
202,8e-04,0.2372
203,8e-04,0.2372
204,8e-04,0.2372
205,7e-04,0.2378
206,0.001,0.2378
207,0.0011,0.2373
208,0.0011,0.2366
209,0.0021,0.2362
210,0.0021,0.2362
211,0.0021,0.2362
212,0.0021,0.2362
213,0.0021,0.2362
214,0.0021,0.2362
215,0.0021,0.2362
216,0.0021,0.2362
217,0.0021,0.2362
218,0.0021,0.2362
219,0.0021,0.2362
220,0.0021,0.2362
221,0.0022,0.2361
222,0.0021,0.2362
223,0.0022,0.2362
224,0.0022,0.2364
225,0.0026,0.2364
226,0.0026,0.2364
227,0.0026,0.2364
228,0.0026,0.2364
229,0.0026,0.2364
230,0.0026,0.2364
231,0.0026,0.2364
232,0.0026,0.2364
233,0.0026,0.2364
234,0.0026,0.2364
235,0.0026,0.2364
236,0.0026,0.2364
237,0.0026,0.2364
238,0.0026,0.2364
239,0.0033,0.2354
240,0.0033,0.2352
241,0.0034,0.2354
242,0.004,0.2345
243,0.0039,0.2356
244,0.0032,0.2342
245,0.0028,0.234
246,0.0033,0.2357
247,0.0035,0.2354
248,0.0031,0.2352
249,0.0031,0.2349
250,0.0031,0.2349
251,0.0031,0.2349
252,0.0031,0.2349
253,0.0032,0.2349
254,0.0032,0.2352
255,0.0032,0.2352
256,0.0025,0.2361
257,0.0023,0.2362
258,0.0017,0.2353
259,0.0012,0.2361
260,0.0012,0.2361
261,0.0011,0.2359
262,0.0011,0.2359
263,0.0011,0.2359
264,8e-04,0.2361
265,0.0014,0.2344
266,0.0023,0.2339
267,0.0024,0.2341
268,0.0014,0.2346
269,0.0016,0.2344
