"t","x","y"
0,0.7364,0
1,0.7273,0.0155
2,0.7291,0.0552
3,0.7435,0.069
4,0.7425,0.0478
5,0.759,0.0235
6,0.763,0.0558
7,0.7604,0.0497
8,0.7498,0.0611
9,0.7416,0.073
10,0.743,0.0756
11,0.7534,0.0775
12,0.7302,0.0581
13,0.7201,0.0356
14,0.6869,0.015
15,0.6721,0.0371
16,0.6652,0.0429
17,0.6438,0.0499
18,0.663,0.0529
19,0.6628,0.0698
20,0.6634,0.0485
21,0.6599,0.0291
22,0.6696,0.0771
23,0.6662,0.0914
24,0.6669,0.0667
25,0.6691,0.0836
26,0.6778,0.0848
27,0.6737,0.1233
28,0.6709,0.1737
29,0.661,0.1952
30,0.6405,0.1957
31,0.6276,0.1934
32,0.6168,0.1759
33,0.6149,0.1778
34,0.6024,0.1765
35,0.5865,0.1607
36,0.5685,0.1461
37,0.566,0.1258
38,0.5715,0.1222
39,0.5802,0.1087
40,0.5947,0.0524
41,0.6072,0.0652
42,0.6063,0.0574
43,0.5946,0.0426
44,0.5974,0.0247
45,0.6021,0.0244
46,0.6028,0.0269
47,0.5918,0.0425
48,0.5775,0.0618
49,0.5646,0.0602
50,0.5724,0.0686
51,0.5661,0.0471
52,0.5771,0.057
53,0.5745,0.0211
54,0.5645,0.0518
55,0.5609,0.0387
56,0.5648,0.0377
57,0.558,0.067
58,0.5336,0.0874
59,0.5356,0.0692
60,0.5355,0.0692
61,0.535,0.0801
62,0.5372,0.09
63,0.5481,0.1033
64,0.5573,0.116
65,0.5649,0.1127
66,0.5511,0.0784
67,0.532,0.0711
68,0.5108,0.0677
69,0.491,0.0648
70,0.5014,0.0858
71,0.5157,0.0816
72,0.5016,0.0635
73,0.482,0.0489
74,0.4696,0.0811
75,0.4664,0.1183
76,0.448,0.1599
77,0.4451,0.1589
78,0.4488,0.1996
79,0.4334,0.1621
80,0.4424,0.114
81,0.4296,0.1061
82,0.4174,0.1558
83,0.408,0.1757
84,0.4022,0.1219
85,0.3931,0.1219
86,0.401,0.1406
87,0.4098,0.153
88,0.4007,0.1799
89,0.3995,0.1878
90,0.384,0.1812
91,0.3655,0.1633
92,0.3546,0.1607
93,0.3649,0.1561
94,0.3657,0.1652
95,0.3688,0.1697
96,0.3784,0.2025
97,0.3668,0.1731
98,0.3773,0.1963
99,0.3913,0.2168
100,0.3826,0.2176
101,0.3714,0.182
102,0.3762,0.196
103,0.4091,0.2234
104,0.4234,0.1941
105,0.425,0.1894
106,0.4281,0.2378
107,0.4213,0.2485
108,0.436,0.2482
109,0.4391,0.2297
110,0.4415,0.2323
111,0.4512,0.2326
112,0.4559,0.2447
113,0.4621,0.2811
114,0.4765,0.2847
115,0.4799,0.2981
116,0.4724,0.3079
117,0.4591,0.3068
118,0.4483,0.3247
119,0.4406,0.3344
120,0.4581,0.3384
121,0.4546,0.3296
122,0.442,0.3408
123,0.439,0.3315
124,0.4537,0.3313
125,0.4481,0.2896
126,0.4604,0.2885
127,0.4676,0.2852
128,0.4858,0.2457
129,0.4892,0.2284
130,0.4711,0.2225
131,0.4544,0.2112
132,0.4686,0.1836
133,0.4825,0.1837
134,0.4987,0.1562
135,0.5025,0.1936
136,0.4896,0.2173
137,0.483,0.1906
138,0.4783,0.1778
139,0.4784,0.169
140,0.4631,0.1618
141,0.4617,0.2184
142,0.4707,0.2402
143,0.4527,0.2004
144,0.4592,0.2048
145,0.4751,0.2094
146,0.4947,0.1666
147,0.5115,0.1426
148,0.4977,0.1359
149,0.5238,0.1576
150,0.5313,0.1733
151,0.5295,0.1831
152,0.5184,0.1633
153,0.5224,0.1782
154,0.5232,0.1678
155,0.5311,0.1657
156,0.5226,0.1751
157,0.5113,0.2459
158,0.4994,0.2837
159,0.4897,0.2893
160,0.4922,0.3014
161,0.4936,0.2738
162,0.4939,0.271
163,0.5125,0.262
164,0.5232,0.283
165,0.5243,0.3102
166,0.5143,0.3372
167,0.495,0.313
168,0.4869,0.2993
169,0.4763,0.2989
170,0.4733,0.2975
171,0.4757,0.2192
172,0.4802,0.2027
173,0.475,0.2308
174,0.4697,0.2115
175,0.4855,0.168
176,0.4868,0.1813
177,0.47,0.1899
178,0.4565,0.1895
179,0.4605,0.1952
180,0.466,0.2237
181,0.4582,0.2177
182,0.4459,0.2191
183,0.4575,0.1909
184,0.4545,0.1619
185,0.4553,0.1883
186,0.4627,0.2148
187,0.4761,0.2162
188,0.4866,0.2253
189,0.4762,0.2145
190,0.4898,0.1814
191,0.4959,0.177
192,0.4998,0.1857
193,0.5029,0.1936
194,0.4786,0.2134
195,0.4731,0.2037
196,0.4637,0.186
197,0.4518,0.1882
198,0.4411,0.1922
199,0.4429,0.2113
200,0.4509,0.2044
201,0.461,0.193
202,0.4627,0.219
203,0.456,0.2418
204,0.4589,0.2306
205,0.4907,0.2173
206,0.5107,0.1998
207,0.5038,0.1948
208,0.5073,0.185
209,0.515,0.1782
210,0.5329,0.2016
211,0.5412,0.2195
