t,y,x
0.0,0.14458137466681364,0.7757086231358699
0.5499999523162842,0.14451785033634224,0.7757086231358699
0.750999927520752,0.14451785033634224,0.7756338344115647
0.9509999752044678,0.14445432600768982,0.7756338344115647
1.1510000228881836,0.144327277346747,0.7755590456872596
1.3519999980926514,0.14420022868944216,0.7754842569629545
1.690999984741211,0.14426375301809458,0.7754842569629545
1.8910000324249268,0.144327277346747,0.7754094682386494
2.0910000801086426,0.144327277346747,0.7753346795216203
2.2909998893737793,0.1443908016772184,0.7754094682386494
2.492000102996826,0.14445432600768982,0.7754094682386494
2.6720001697540283,0.14451785033634224,0.7754842569629545
2.871999979019165,0.14458137466681364,0.7755590456872596
3.072000026702881,0.14470842332411848,0.7756338344115647
3.2719998359680176,0.1447719476545899,0.7757086231358699
3.4720001220703125,0.1447719476545899,0.775783411852899
3.690999984741211,0.1448354719868803,0.7759329892942333
3.8910000324249268,0.14489899631371372,0.7760077780258143
4.091000080108643,0.14496252064418513,0.7760825667428435
4.290999889373779,0.14502604497465654,0.7761573554671486
4.492000102996826,0.14508956930330896,0.7762321441841777
4.671000003814697,0.14515309363378037,0.7763069329012069
4.871000051498413,0.14521661796425178,0.7763069329012069
5.071000099182129,0.14521661796425178,0.776381721632788
5.270999908447266,0.1452801422929042,0.776381721632788
5.4720001220703125,0.1452801422929042,0.776381721632788
5.671000003814697,0.1453436666233756,0.776381721632788
5.871999979019165,0.1453436666233756,0.7764565103498171
6.072000026702881,0.14540719095384702,0.7764565103498171
6.271999835968018,0.14540719095384702,0.7765312990741222
6.4720001220703125,0.14540719095384702,0.7766060877984273
6.671000003814697,0.1453436666233756,0.7766808765154565
6.871999979019165,0.1453436666233756,0.7767556652324856
7.072000026702881,0.1452801422929042,0.7768304539567907
7.271999835968018,0.14521661796425178,0.7769052426810958
7.4720001220703125,0.1452801422929042,0.7769052426810958
7.690999984741211,0.1452801422929042,0.7769052426810958
7.891000032424927,0.1453436666233756,0.7768304539567907
8.091000080108643,0.1453436666233756,0.7767556652324856
8.29099988937378,0.14540719095384702,0.7767556652324856
8.490999937057495,0.14540719095384702,0.7766808765154565
8.671000003814697,0.14547071528249944,0.7767556652324856
8.871000051498413,0.14559776394344226,0.7768304539567907
9.071000099182129,0.14559776394344226,0.7768304539567907
9.270999908447266,0.14566128827209468,0.7768304539567907
9.470999956130981,0.14566128827209468,0.7768304539567907
9.690999984741211,0.14566128827209468,0.7768304539567907
9.891000032424927,0.1457248126025661,0.7767556652324856
10.091000080108643,0.1457248126025661,0.7767556652324856
10.29099988937378,0.1457248126025661,0.7767556652324856
10.490999937057495,0.14566128827209468,0.7768304539567907
10.690999984741211,0.14566128827209468,0.7769052426810958
10.891999959945679,0.14566128827209468,0.7769052426810958
11.092000007629395,0.14566128827209468,0.7769052426810958
11.29200005531311,0.14566128827209468,0.7769052426810958
11.492000102996826,0.14559776394344226,0.7768304539567907
11.692000150680542,0.14566128827209468,0.7768304539567907
11.891000032424927,0.14566128827209468,0.7768304539567907
12.092000007629395,0.14559776394344226,0.7769052426810958
12.29200005531311,0.14553423961297085,0.7769052426810958
12.492000102996826,0.14553423961297085,0.776980031405401
12.692000150680542,0.14547071528249944,0.776980031405401
12.89299988746643,0.14547071528249944,0.7770548201297061
13.093000173568726,0.14540719095384702,0.7770548201297061
13.293000221252441,0.14540719095384702,0.7770548201297061
13.493000030517578,0.1453436666233756,0.7770548201297061
13.690999984741211,0.1453436666233756,0.776980031405401
13.891000032424927,0.1453436666233756,0.776980031405401
14.091000080108643,0.1453436666233756,0.7769052426810958
14.29099988937378,0.1453436666233756,0.7769052426810958
14.490999937057495,0.1453436666233756,0.776980031405401
14.690999984741211,0.1453436666233756,0.776980031405401
14.891000032424927,0.1453436666233756,0.776980031405401
15.073000192642212,0.1452801422929042,0.776980031405401
15.293000221252441,0.1452801422929042,0.776980031405401
15.493000030517578,0.1453436666233756,0.776980031405401
15.690000057220459,0.14540719095384702,0.776980031405401
15.891999959945679,0.14540719095384702,0.7770548201297061
16.092000007629395,0.14540719095384702,0.776980031405401
16.29200005531311,0.14540719095384702,0.7769052426810958
16.493000030517578,0.14540719095384702,0.7769052426810958
16.692000150680542,0.14540719095384702,0.7768304539567907
16.89199995994568,0.14540719095384702,0.7768304539567907
17.093000173568726,0.14540719095384702,0.7768304539567907
17.29200005531311,0.14540719095384702,0.7769052426810958
17.492000102996826,0.1453436666233756,0.7769052426810958
17.69099998474121,0.1452801422929042,0.7769052426810958
17.891000032424927,0.14521661796425178,0.776980031405401
18.08999991416931,0.14508956930330896,0.776980031405401
18.289999961853027,0.14502604497465654,0.776980031405401
18.490999937057495,0.14489899631371372,0.776980031405401
18.69099998474121,0.1448354719868803,0.7769052426810958
18.89199995994568,0.1447719476545899,0.7769052426810958
19.092000007629395,0.1447719476545899,0.7769052426810958
19.29300022125244,0.1448354719868803,0.7769052426810958
19.493000030517578,0.14496252064418513,0.7768304539567907
19.69099998474121,0.14496252064418513,0.7767556652324856
19.89199995994568,0.14489899631371372,0.7766808765154565
20.092000007629395,0.14489899631371372,0.7766060877984273
20.271999835968018,0.14489899631371372,0.7765312990741222
20.492000102996826,0.1448354719868803,0.7764565103498171
20.692000150680542,0.1447719476545899,0.7764565103498171
20.89199995994568,0.1447719476545899,0.7765312990741222
21.092000007629395,0.14470842332411848,0.7764565103498171
21.29200005531311,0.14470842332411848,0.7764565103498171
21.493000030517578,0.14464489899728505,0.776381721632788
21.69099998474121,0.14464489899728505,0.776381721632788
21.89199995994568,0.14464489899728505,0.776381721632788
22.092000007629395,0.14470842332411848,0.776381721632788
22.27299976348877,0.14470842332411848,0.776381721632788
22.493000030517578,0.1448354719868803,0.776381721632788
22.69099998474121,0.14489899631371372,0.776381721632788
22.871999979019165,0.14496252064418513,0.7763069329012069
23.07100009918213,0.14496252064418513,0.7762321441841777
23.271999835968018,0.14496252064418513,0.7762321441841777
23.472000122070312,0.14496252064418513,0.7762321441841777
